MS_system,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountInput,CountOutput,CountSemicolon,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
train-ticket-0.0.2,ticketinfo.controller,5.0,0.0,4.0,1.0,1.0,,,,,1.0,0.0,0.0,,1.0,3.0,1.0,3.0,,0.0,0.0,3.0,,,,,,39.0,8.0,26.0,19.0,3.0,5.0,,16.0,13.0,3.0,,1.0,,0.0,,,"0,19",3.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.2,ticketinfo.entity,3.0,0.0,3.0,0.0,1.0,,,,,6.0,1.0,0.0,,6.0,63.0,30.0,64.0,,0.0,0.0,63.0,,,,,,387.0,102.0,275.0,121.0,84.0,10.0,,191.0,108.0,84.0,,6.0,,2.0,,,"0,04",69.0,,1.0,,,120.0,,,,,,,
train-ticket-0.0.2,ticketinfo.service,11.0,1.0,11.0,1.0,1.0,,,,,2.0,0.0,0.0,,2.0,4.0,1.0,4.0,,0.0,0.0,2.0,,,,,,58.0,8.0,44.0,32.0,15.0,8.0,,28.0,26.0,7.0,,1.0,,0.0,,,"0,18",2.0,,2.0,,,24.0,,,,,,,
train-ticket-0.0.2,train,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,21.0,4.0,17.0,14.0,1.0,0.0,,10.0,9.0,1.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,8.0,,,,,,,
train-ticket-0.0.2,train.config,14.0,0.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,78.0,8.0,58.0,27.0,26.0,17.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,29",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.2,train.controller,9.0,0.0,9.0,0.0,2.0,,,,,1.0,0.0,0.0,,1.0,6.0,1.0,6.0,,0.0,0.0,6.0,,,,,,86.0,13.0,72.0,39.0,26.0,1.0,,41.0,25.0,21.0,,2.0,,1.0,,,"0,01",11.0,,0.0,,,29.0,,,,,,,
train-ticket-0.0.2,train.entity,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,11.0,4.0,11.0,,0.0,0.0,11.0,,,,,,70.0,17.0,52.0,25.0,15.0,1.0,,35.0,20.0,15.0,,1.0,,0.0,,,"0,02",11.0,,0.0,,,23.0,,,,,,,
train-ticket-0.0.2,train.init,40.0,6.0,34.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,56.0,11.0,45.0,13.0,31.0,0.0,,40.0,10.0,31.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,38.0,,,,,,,
train-ticket-0.0.2,train.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,,,,16.0,5.0,9.0,8.0,0.0,2.0,,8.0,8.0,0.0,,0.0,,0.0,,,"0,22",0.0,,3.0,,,7.0,,,,,,,
train-ticket-0.0.2,train.service,9.0,0.0,8.0,1.0,2.0,,,,,2.0,0.0,0.0,,2.0,10.0,1.0,10.0,,0.0,0.0,5.0,,,,,,86.0,18.0,63.0,32.0,25.0,5.0,,47.0,29.0,20.0,,2.0,,1.0,,,"0,08",9.0,,5.0,,,36.0,,,,,,,
train-ticket-0.0.2,travel,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,29.0,5.0,24.0,19.0,2.0,0.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,00",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.2,travel.config,14.0,1.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,78.0,9.0,57.0,27.0,25.0,17.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,30",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.2,travel.controller,7.0,0.0,6.0,1.0,1.0,,,,,1.0,0.0,0.0,,1.0,12.0,1.0,12.0,,0.0,0.0,12.0,,,,,,133.0,20.0,85.0,52.0,20.0,28.0,,43.0,26.0,18.0,,2.0,,1.0,,,"0,33",13.0,,0.0,,,29.0,,,,,,,
train-ticket-0.0.2,travel.entity,3.0,0.0,3.0,0.0,1.0,,,,,16.0,2.0,0.0,,16.0,184.0,89.0,186.0,,0.0,0.0,184.0,,,,,,1095.0,291.0,787.0,363.0,223.0,17.0,,525.0,319.0,208.0,,3.0,,2.0,,,"0,02",188.0,,2.0,,,322.0,,,,,,,
train-ticket-0.0.2,travel.init,53.0,5.0,48.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,71.0,11.0,60.0,13.0,46.0,0.0,,56.0,11.0,46.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,54.0,,,,,,,
train-ticket-0.0.2,travel.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,18.0,7.0,11.0,10.0,0.0,0.0,,10.0,10.0,0.0,,0.0,,0.0,,,"0,00",0.0,,4.0,,,9.0,,,,,,,
train-ticket-0.0.2,travel.service,21.0,2.0,18.0,1.0,3.0,,,,,6.0,1.0,0.0,,2.0,27.0,2.0,28.0,,6.0,0.0,11.0,,,,,,433.0,67.0,351.0,145.0,242.0,21.0,,247.0,124.0,191.0,,6.0,,3.0,,,"0,06",45.0,,11.0,,,197.0,,,,,,,
train-ticket-0.0.2,travel2,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,28.0,4.0,24.0,19.0,2.0,0.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,00",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.2,travel2.config,14.0,0.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,78.0,8.0,58.0,27.0,26.0,16.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,28",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.2,travel2.controller,7.0,0.0,6.0,1.0,1.0,,,,,1.0,0.0,0.0,,1.0,12.0,1.0,12.0,,0.0,0.0,12.0,,,,,,135.0,20.0,86.0,53.0,20.0,29.0,,44.0,27.0,18.0,,2.0,,1.0,,,"0,34",13.0,,0.0,,,30.0,,,,,,,
train-ticket-0.0.2,travel2.entity,3.0,0.0,3.0,0.0,1.0,,,,,16.0,2.0,0.0,,16.0,182.0,91.0,184.0,,0.0,0.0,182.0,,,,,,1114.0,297.0,797.0,392.0,206.0,22.0,,529.0,325.0,206.0,,4.0,,2.0,,,"0,03",187.0,,2.0,,,328.0,,,,,,,
train-ticket-0.0.2,travel2.init,53.0,5.0,48.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,70.0,10.0,60.0,13.0,46.0,0.0,,56.0,11.0,46.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,54.0,,,,,,,
train-ticket-0.0.2,travel2.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,17.0,6.0,11.0,10.0,0.0,0.0,,10.0,10.0,0.0,,0.0,,0.0,,,"0,00",0.0,,4.0,,,9.0,,,,,,,
train-ticket-0.0.2,travel2.service,21.0,2.0,19.0,1.0,3.0,,,,,7.0,1.0,0.0,,2.0,27.0,2.0,28.0,,6.0,0.0,11.0,,,,,,444.0,71.0,358.0,145.0,248.0,21.0,,251.0,124.0,195.0,,6.0,,3.0,,,"0,06",45.0,,11.0,,,201.0,,,,,,,
train-ticket-0.0.2,travelplan,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,27.0,3.0,24.0,19.0,2.0,0.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,00",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.2,travelplan.config,14.0,0.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,74.0,8.0,54.0,26.0,23.0,16.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,30",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.0.2,travelplan.controller,5.0,0.0,5.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,5.0,1.0,5.0,,0.0,0.0,5.0,,,,,,48.0,9.0,39.0,24.0,9.0,0.0,,25.0,16.0,9.0,,1.0,,0.0,,,"0,00",5.0,,0.0,,,19.0,,,,,,,
train-ticket-0.0.2,travelplan.entity,3.0,0.0,3.0,0.0,1.0,,,,,12.0,2.0,0.0,,12.0,147.0,77.0,149.0,,0.0,0.0,147.0,,,,,,851.0,237.0,605.0,272.0,173.0,9.0,,423.0,252.0,173.0,,6.0,,2.0,,,"0,01",154.0,,2.0,,,261.0,,,,,,,
train-ticket-0.0.2,travelplan.service,24.0,3.0,19.0,3.0,2.0,,,,,9.0,0.0,0.0,,2.0,16.0,1.0,16.0,,8.0,0.0,4.0,,,,,,340.0,59.0,256.0,111.0,189.0,33.0,,188.0,94.0,144.0,,3.0,,2.0,,,"0,13",18.0,,4.0,,,168.0,,,,,,,
train-ticket-0.0.2,ts,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,"0,00",0.0,,0.0,,,0.0,,,,,,,
train-ticket-0.0.2,ts.trainticket,9.0,1.0,8.0,0.0,1.0,,,,,29.0,0.0,10.0,,15.0,72.0,52.0,72.0,,39.0,13.0,20.0,,,,,,913.0,172.0,719.0,310.0,399.0,22.0,,553.0,310.0,270.0,,5.0,,2.0,,,"0,03",84.0,,0.0,,,459.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.Meituan,14.0,1.0,9.0,4.0,2.0,,,,,10.0,0.0,7.0,,6.0,50.0,39.0,50.0,,15.0,8.0,26.0,,,,,,865.0,120.0,559.0,214.0,307.0,192.0,,435.0,199.0,255.0,,22.0,,6.0,,,"0,34",86.0,,1.0,,,347.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.adapter,10.0,1.0,8.0,0.0,1.0,,,,,3.0,0.0,0.0,,1.0,7.0,10.0,7.0,,0.0,0.0,7.0,,,,,,105.0,24.0,81.0,45.0,43.0,0.0,,66.0,42.0,30.0,,1.0,,0.0,,,"0,00",7.0,,0.0,,,57.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.configUtils,14.0,1.0,9.0,4.0,2.0,,,,,15.0,36.0,25.0,,8.0,52.0,16.0,88.0,,11.0,0.0,75.0,,,,,,1630.0,197.0,916.0,293.0,578.0,524.0,,642.0,256.0,424.0,,32.0,,4.0,,,"0,57",204.0,,2.0,,,448.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.domain,4.0,0.0,3.0,0.0,1.0,,,,,37.0,5.0,3.0,,37.0,537.0,261.0,542.0,,0.0,0.0,537.0,,,,,,3110.0,788.0,2291.0,911.0,821.0,31.0,,1627.0,872.0,762.0,,4.0,,2.0,,,"0,01",547.0,,5.0,,,1044.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.fragement,13.0,1.0,12.0,0.0,2.0,,,,,119.0,2.0,12.0,,17.0,331.0,291.0,333.0,,86.0,3.0,244.0,,,,,,5026.0,879.0,4094.0,1579.0,2518.0,56.0,,3122.0,1577.0,1837.0,,11.0,,3.0,,,"0,01",542.0,,0.0,,,2549.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.httpUtils,19.0,1.0,18.0,0.0,2.0,,,,,7.0,9.0,15.0,,3.0,4.0,0.0,13.0,,1.0,0.0,12.0,,,,,,286.0,56.0,218.0,81.0,149.0,13.0,,164.0,84.0,96.0,,5.0,,3.0,,,"0,06",31.0,,0.0,,,132.0,,,,,,,
train-ticket-0.0.2,ts.trainticket.utils,9.0,0.0,8.0,0.0,2.0,,,,,9.0,34.0,15.0,,7.0,13.0,2.0,47.0,,1.0,4.0,42.0,,,,,,571.0,115.0,452.0,206.0,263.0,4.0,,348.0,202.0,214.0,,6.0,,2.0,,,"0,01",77.0,,0.0,,,262.0,,,,,,,
train-ticket-0.0.2,urllib,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,
train-ticket-0.0.2,user,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,11.0,2.0,9.0,6.0,1.0,0.0,,6.0,5.0,1.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,4.0,,,,,,,
train-ticket-0.0.2,user.config,14.0,0.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,76.0,8.0,56.0,27.0,24.0,17.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,30",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.2,user.controller,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,7.0,1.0,7.0,,0.0,0.0,7.0,,,,,,60.0,12.0,47.0,32.0,7.0,1.0,,27.0,20.0,7.0,,1.0,,0.0,,,"0,02",7.0,,0.0,,,19.0,,,,,,,
train-ticket-0.0.2,user.dto,3.0,0.0,3.0,0.0,1.0,,,,,3.0,1.0,0.0,,3.0,5.0,16.0,6.0,,0.0,0.0,5.0,,,,,,86.0,24.0,59.0,42.0,9.0,3.0,,38.0,30.0,9.0,,3.0,,2.0,,,"0,05",6.0,,1.0,,,29.0,,,,,,,
train-ticket-0.0.2,user.entity,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,0.0,7.0,0.0,,0.0,0.0,0.0,,,,,,29.0,10.0,19.0,18.0,0.0,0.0,,14.0,14.0,0.0,,0.0,,0.0,,,"0,00",0.0,,0.0,,,13.0,,,,,,,
train-ticket-0.0.2,user.init,15.0,0.0,15.0,0.0,2.0,,,,,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,,0.0,0.0,1.0,,,,,,49.0,9.0,40.0,29.0,11.0,0.0,,25.0,23.0,4.0,,2.0,,1.0,,,"0,00",2.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.2,user.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,,,,17.0,6.0,11.0,10.0,0.0,0.0,,9.0,9.0,0.0,,0.0,,0.0,,,"0,00",0.0,,3.0,,,8.0,,,,,,,
train-ticket-0.0.2,user.service,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,6.0,0.0,6.0,,0.0,0.0,0.0,,,,,,23.0,9.0,14.0,13.0,0.0,0.0,,13.0,13.0,0.0,,0.0,,0.0,,,"0,00",0.0,,6.0,,,12.0,,,,,,,
train-ticket-0.0.2,user.service.impl,14.0,1.0,13.0,0.0,2.0,,,,,3.0,0.0,2.0,,2.0,16.0,2.0,16.0,,2.0,0.0,14.0,,,,,,290.0,41.0,243.0,104.0,152.0,9.0,,153.0,81.0,102.0,,3.0,,1.0,,,"0,04",30.0,,0.0,,,121.0,,,,,,,
train-ticket-0.0.2,verifycode,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,11.0,2.0,9.0,6.0,1.0,0.0,,6.0,5.0,1.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,4.0,,,,,,,
train-ticket-0.0.2,verifycode.controller,12.0,0.0,12.0,1.0,2.0,,,,,1.0,0.0,0.0,,1.0,2.0,1.0,2.0,,0.0,0.0,2.0,,,,,,51.0,6.0,44.0,32.0,13.0,1.0,,30.0,23.0,10.0,,2.0,,1.0,,,"0,02",3.0,,0.0,,,26.0,,,,,,,
train-ticket-0.0.2,verifycode.service,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,2.0,0.0,2.0,,0.0,0.0,0.0,,,,,,16.0,6.0,10.0,9.0,0.0,0.0,,9.0,9.0,0.0,,0.0,,0.0,,,"0,00",0.0,,2.0,,,8.0,,,,,,,
train-ticket-0.0.2,verifycode.service.impl,30.0,4.0,25.0,1.0,5.0,,,,,1.0,1.0,2.0,,1.0,2.0,1.0,3.0,,0.0,0.0,2.0,,,,,,135.0,24.0,108.0,54.0,67.0,4.0,,92.0,48.0,61.0,,7.0,,2.0,,,"0,04",14.0,,1.0,,,77.0,,,,,,,
train-ticket-0.0.2,verifycode.util,8.0,0.0,8.0,0.0,2.0,,,,,1.0,3.0,0.0,,1.0,0.0,0.0,3.0,,1.0,0.0,2.0,,,,,,39.0,6.0,33.0,15.0,16.0,0.0,,27.0,16.0,16.0,,3.0,,2.0,,,"0,00",7.0,,0.0,,,18.0,,,,,,,
train-ticket-0.0.3,(Unnamed_Package),14.0,1.0,12.0,2.0,2.0,,,,,25.0,10.0,0.0,,26.0,105.0,61.0,115.0,,0.0,0.0,114.0,,,,,,3094.0,183.0,1754.0,779.0,1010.0,1237.0,,1427.0,669.0,910.0,,7.0,,2.0,,,"0,71",193.0,,1.0,,,1209.0,,,,,,,
train-ticket-0.0.3,adminbasic,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.3,adminbasic.config,16.0,1.0,12.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,88.0,9.0,60.0,27.0,28.0,23.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,38",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.0.3,adminbasic.controller,6.0,0.0,6.0,0.0,1.0,,,,,1.0,0.0,1.0,,1.0,21.0,1.0,21.0,,0.0,0.0,21.0,,,,,,169.0,25.0,141.0,78.0,42.0,3.0,,75.0,34.0,42.0,,1.0,,0.0,,,"0,02",21.0,,0.0,,,53.0,,,,,,,
train-ticket-0.0.3,adminbasic.entity,4.0,0.0,4.0,0.0,1.0,,,,,5.0,0.0,0.0,,5.0,40.0,21.0,40.0,,0.0,0.0,40.0,,,,,,284.0,77.0,189.0,85.0,58.0,18.0,,131.0,79.0,52.0,,4.0,,1.0,,,"0,10",44.0,,0.0,,,83.0,,,,,,,
train-ticket-0.0.3,adminbasic.service,13.0,2.0,11.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,40.0,5.0,40.0,,0.0,0.0,20.0,,,,,,514.0,101.0,272.0,158.0,157.0,151.0,,147.0,115.0,73.0,,1.0,,0.0,,,"0,56",20.0,,20.0,,,125.0,,,,,,,
train-ticket-0.0.3,adminorder,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,30.0,3.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.3,adminorder.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.0.3,adminorder.controller,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,5.0,1.0,5.0,,0.0,0.0,5.0,,,,,,48.0,10.0,35.0,24.0,5.0,3.0,,20.0,15.0,5.0,,1.0,,0.0,,,"0,09",5.0,,0.0,,,14.0,,,,,,,
train-ticket-0.0.3,adminorder.entity,5.0,0.0,5.0,0.0,1.0,,,,,3.0,2.0,0.0,,3.0,12.0,36.0,14.0,,0.0,0.0,12.0,,,,,,224.0,38.0,123.0,64.0,43.0,63.0,,71.0,46.0,27.0,,4.0,,2.0,,,"0,51",18.0,,2.0,,,51.0,,,,,,,
train-ticket-0.0.3,adminorder.service,32.0,4.0,27.0,3.0,2.0,,,,,4.0,0.0,1.0,,2.0,8.0,1.0,8.0,,0.0,0.0,4.0,,,,,,210.0,31.0,141.0,69.0,90.0,46.0,,84.0,54.0,51.0,,3.0,,1.0,,,"0,33",9.0,,4.0,,,73.0,,,,,,,
train-ticket-0.0.3,adminroute,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,30.0,3.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.3,adminroute.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.0.3,adminroute.controller,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,4.0,1.0,4.0,,0.0,0.0,4.0,,,,,,42.0,8.0,31.0,22.0,4.0,3.0,,18.0,14.0,4.0,,1.0,,0.0,,,"0,10",4.0,,0.0,,,13.0,,,,,,,
train-ticket-0.0.3,adminroute.entity,3.0,0.0,3.0,0.0,1.0,,,,,2.0,0.0,0.0,,2.0,24.0,11.0,24.0,,0.0,0.0,24.0,,,,,,134.0,38.0,88.0,40.0,22.0,8.0,,62.0,40.0,22.0,,1.0,,0.0,,,"0,09",24.0,,0.0,,,36.0,,,,,,,
train-ticket-0.0.3,adminroute.service,12.0,2.0,10.0,1.0,1.0,,,,,3.0,0.0,0.0,,2.0,6.0,1.0,6.0,,0.0,0.0,3.0,,,,,,100.0,15.0,59.0,41.0,22.0,29.0,,35.0,32.0,9.0,,1.0,,0.0,,,"0,49",3.0,,3.0,,,30.0,,,,,,,
train-ticket-0.0.3,admintravel,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,30.0,3.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.3,admintravel.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.0.3,admintravel.controller,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,5.0,1.0,5.0,,0.0,0.0,5.0,,,,,,46.0,8.0,35.0,24.0,5.0,3.0,,20.0,15.0,5.0,,1.0,,0.0,,,"0,09",5.0,,0.0,,,14.0,,,,,,,
train-ticket-0.0.3,admintravel.entity,3.0,0.0,3.0,0.0,1.0,,,,,7.0,1.0,0.0,,7.0,81.0,38.0,82.0,,0.0,0.0,79.0,,,,,,504.0,130.0,332.0,139.0,104.0,42.0,,237.0,134.0,104.0,,6.0,,2.0,,,"0,13",87.0,,3.0,,,147.0,,,,,,,
train-ticket-0.0.3,admintravel.service,27.0,2.0,25.0,2.0,3.0,,,,,4.0,0.0,1.0,,2.0,8.0,1.0,8.0,,0.0,0.0,4.0,,,,,,185.0,23.0,129.0,62.0,76.0,41.0,,83.0,51.0,46.0,,3.0,,1.0,,,"0,32",10.0,,4.0,,,71.0,,,,,,,
train-ticket-0.0.3,adminuser,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,30.0,3.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.0.3,adminuser.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.0.3,adminuser.controller,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,5.0,1.0,5.0,,0.0,0.0,5.0,,,,,,48.0,10.0,35.0,24.0,5.0,3.0,,20.0,15.0,5.0,,1.0,,0.0,,,"0,09",5.0,,0.0,,,14.0,,,,,,,
train-ticket-0.0.3,adminuser.dto,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,0.0,6.0,0.0,,0.0,0.0,0.0,,,,,,26.0,8.0,15.0,14.0,0.0,3.0,,9.0,9.0,0.0,,0.0,,0.0,,,"0,20",0.0,,0.0,,,8.0,,,,,,,
train-ticket-0.0.3,adminuser.entity,3.0,0.0,3.0,0.0,1.0,,,,,4.0,2.0,0.0,,4.0,29.0,28.0,31.0,,0.0,0.0,29.0,,,,,,238.0,52.0,150.0,75.0,42.0,37.0,,105.0,65.0,42.0,,3.0,,2.0,,,"0,25",31.0,,2.0,,,70.0,,,,,,,
train-ticket-0.0.3,adminuser.service,12.0,1.0,11.0,0.0,1.0,,,,,4.0,0.0,2.0,,2.0,8.0,1.0,8.0,,0.0,0.0,4.0,,,,,,131.0,19.0,79.0,52.0,35.0,34.0,,48.0,41.0,16.0,,1.0,,0.0,,,"0,43",4.0,,4.0,,,42.0,,,,,,,
train-ticket-0.0.3,assurance,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
