MS_system,Package,A,CCRC,Ca,Ce,NOC,NOI,PkgRCi,PkgTCi,TLOC,DMS,I
train-ticket-0.0.2,train,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.2,consign.service,0.5,250.0,1.0,2.0,2.0,1.0,3.0,30.0,89.0,0.166666667,0.666666667
train-ticket-0.0.2,consign.repository,1.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,0.5,0.5
train-ticket-0.0.2,consign.entity,0.0,0.0,4.0,0.0,4.0,0.0,1.0,10.0,62.0,1.0,0.0
train-ticket-0.0.2,consign.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.833333333,17.0,23.0,0.0,1.0
train-ticket-0.0.2,consign.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.2,consign,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.2,com.springsource.open.foo.test,0.0,0.0,0.0,0.0,2.0,0.0,0.75,3.0,35.0,,
train-ticket-0.0.2,com.springsource.open.foo.sync,0.0,33.333333333,0.0,1.0,3.0,0.0,1.2,18.0,119.0,0.0,1.0
train-ticket-0.0.2,com.springsource.open.foo.async,0.25,75.0,0.0,1.0,4.0,1.0,0.25,3.0,73.0,0.25,1.0
train-ticket-0.0.2,com.springsource.open.foo,0.25,25.0,2.0,0.0,4.0,1.0,1.145833333,18.333333333,66.0,0.75,0.0
train-ticket-0.0.2,hello,0.0,50.0,0.0,0.0,6.0,0.0,1.181818182,13.0,73.0,,
train-ticket-0.0.2,fdse.microservice.service,0.5,200.0,2.0,2.0,2.0,1.0,4.777777778,86.0,101.0,0.0,0.5
train-ticket-0.0.2,fdse.microservice.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.666666667,5.0,5.0,0.5,0.5
train-ticket-0.0.2,fdse.microservice.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,58.0,0.0,1.0
train-ticket-0.0.2,travel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.2,fdse.microservice.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.777777778,25.0,31.0,0.0,1.0
train-ticket-0.0.2,travel.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.2,travel.entity,0.0,64.285714286,5.0,0.0,14.0,0.0,1.127906977,194.0,639.0,1.0,0.0
train-ticket-0.0.2,food.controller,0.0,100.0,0.0,2.0,2.0,0.0,2.0,14.0,31.0,0.0,1.0
train-ticket-0.0.2,food.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.2,food,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.2,org.myproject.ms.monitoring.util,0.0,50.0,12.0,2.0,4.0,0.0,1.269230769,16.5,83.0,0.857142857,0.142857143
train-ticket-0.0.2,org.myproject.ms.monitoring.trace,0.2,320.0,1.0,5.0,5.0,1.0,9.617127496,298.130952381,243.0,0.033333333,0.833333333
train-ticket-0.0.2,org.myproject.ms.monitoring.spl,0.0,200.0,3.0,4.0,5.0,0.0,2.296296296,20.666666667,74.0,0.428571429,0.571428571
train-ticket-0.0.2,org.myproject.ms.monitoring.mtc,0.125,125.0,0.0,2.0,8.0,1.0,1.523809524,32.0,148.0,0.125,1.0
train-ticket-0.0.2,org.myproject.ms.monitoring.lgger,0.166666667,216.666666667,2.0,3.0,6.0,1.0,4.811785714,96.235714286,108.0,0.233333333,0.6
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.web.client,0.071428571,157.142857143,0.0,12.0,14.0,1.0,2.204225352,156.5,497.0,0.071428571,1.0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.web,0.107142857,178.571428571,2.0,16.0,28.0,3.0,2.285251701,399.919047619,1169.0,0.003968254,0.888888889
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.schedl,0.0,266.666666667,1.0,2.0,3.0,0.0,3.914285714,27.4,47.0,0.333333333,0.666666667
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.rest,0.25,100.0,0.0,4.0,4.0,1.0,2.416666667,29.0,197.0,0.25,1.0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.msg,0.272727273,300.0,1.0,9.0,11.0,3.0,5.246666667,209.866666667,332.0,0.172727273,0.9
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.messaging.websocket,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,14.0,0.0,1.0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.async,0.0,256.25,2.0,11.0,16.0,0.0,4.565853659,374.4,489.0,0.153846154,0.846153846
train-ticket-0.0.2,org.myproject.ms.monitoring.atcfg,0.0,400.0,5.0,1.0,3.0,0.0,1.458333333,17.5,66.0,0.833333333,0.166666667
train-ticket-0.0.2,org.myproject.ms.monitoring.antn,0.1875,150.0,0.0,8.0,16.0,3.0,1.87797619,105.166666667,409.0,0.1875,1.0
train-ticket-0.0.2,org.myproject.ms.monitoring,0.384615385,103.846153846,53.0,0.0,26.0,10.0,2.147579143,384.416666667,1128.0,0.615384615,0.0
train-ticket-0.0.2,fdse.microservice.service,0.5,400.0,1.0,2.0,2.0,1.0,52.767857143,422.142857143,101.0,0.166666667,0.666666667
train-ticket-0.0.2,fdse.microservice.entity,0.0,37.5,3.0,0.0,8.0,0.0,1.43071161,127.333333333,354.0,1.0,0.0
train-ticket-0.0.2,fdse.microservice.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.666666667,8.0,12.0,0.0,1.0
train-ticket-0.0.2,fdse.microservice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.2,fdse.microservice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.2,com.lightbend.akka.sample,0.0,0.0,0.0,0.0,8.0,0.0,1.388888889,25.0,118.0,,
train-ticket-0.0.2,travel.service,0.5,950.0,2.0,2.0,2.0,1.0,42.821040454,1198.989132706,288.0,0.0,0.5
train-ticket-0.0.2,travel.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.5,6.0,6.0,0.5,0.5
train-ticket-0.0.2,travel.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,51.0,0.0,1.0
train-ticket-0.0.2,travel.controller,0.0,500.0,0.0,1.0,1.0,0.0,4.625,55.5,46.0,0.0,1.0
train-ticket-0.0.2,plan,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.2,inside_payment.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,0.0,1.0
train-ticket-0.0.3,security.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,travel.entity,0.0,64.285714286,5.0,0.0,14.0,0.0,1.135802469,184.0,624.0,1.0,0.0
train-ticket-0.0.3,travel.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,55.0,0.0,1.0
train-ticket-0.0.3,travel.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.5,6.0,6.0,0.5,0.5
train-ticket-0.0.3,travel.service,0.5,950.0,2.0,2.0,2.0,1.0,32.109646151,899.070092227,281.0,0.0,0.5
train-ticket-0.0.3,fdse.microservice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,fdse.microservice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,fdse.microservice.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.666666667,8.0,12.0,0.0,1.0
train-ticket-0.0.3,fdse.microservice.entity,0.0,37.5,3.0,0.0,8.0,0.0,1.525114155,111.333333333,317.0,1.0,0.0
train-ticket-0.0.3,fdse.microservice.service,0.5,400.0,1.0,2.0,2.0,1.0,17.90625,143.25,110.0,0.166666667,0.666666667
train-ticket-0.0.3,org.myproject.ms.monitoring,0.384615385,103.846153846,53.0,0.0,26.0,10.0,2.147579143,384.416666667,1128.0,0.615384615,0.0
train-ticket-0.0.3,org.myproject.ms.monitoring.antn,0.1875,150.0,0.0,8.0,16.0,3.0,1.87797619,105.166666667,409.0,0.1875,1.0
train-ticket-0.0.3,travel.controller,0.0,500.0,0.0,1.0,1.0,0.0,4.625,55.5,47.0,0.0,1.0
train-ticket-0.0.3,org.myproject.ms.monitoring.atcfg,0.0,400.0,5.0,1.0,3.0,0.0,1.458333333,17.5,66.0,0.833333333,0.166666667
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.messaging.websocket,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,14.0,0.0,1.0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.msg,0.272727273,300.0,1.0,9.0,11.0,3.0,5.246666667,209.866666667,332.0,0.172727273,0.9
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.rest,0.25,100.0,0.0,4.0,4.0,1.0,2.416666667,29.0,197.0,0.25,1.0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.schedl,0.0,266.666666667,1.0,2.0,3.0,0.0,3.914285714,27.4,47.0,0.333333333,0.666666667
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.web,0.107142857,178.571428571,2.0,16.0,28.0,3.0,2.285251701,399.919047619,1169.0,0.003968254,0.888888889
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.web.client,0.071428571,157.142857143,0.0,12.0,14.0,1.0,2.204225352,156.5,497.0,0.071428571,1.0
train-ticket-0.0.3,org.myproject.ms.monitoring.lgger,0.166666667,216.666666667,2.0,3.0,6.0,1.0,4.811785714,96.235714286,108.0,0.233333333,0.6
train-ticket-0.0.3,org.myproject.ms.monitoring.mtc,0.125,125.0,0.0,2.0,8.0,1.0,1.523809524,32.0,148.0,0.125,1.0
train-ticket-0.0.3,org.myproject.ms.monitoring.spl,0.0,200.0,3.0,4.0,5.0,0.0,2.296296296,20.666666667,74.0,0.428571429,0.571428571
train-ticket-0.0.3,org.myproject.ms.monitoring.trace,0.2,320.0,1.0,5.0,5.0,1.0,9.617127496,298.130952381,243.0,0.033333333,0.833333333
train-ticket-0.0.3,org.myproject.ms.monitoring.util,0.0,50.0,12.0,2.0,4.0,0.0,1.269230769,16.5,83.0,0.857142857,0.142857143
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.async,0.0,256.25,2.0,11.0,16.0,0.0,4.565853659,374.4,489.0,0.153846154,0.846153846
train-ticket-0.0.3,food,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,travel.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,ticketinfo.service,0.5,150.0,1.0,2.0,2.0,1.0,3.0,12.0,17.0,0.166666667,0.666666667
train-ticket-0.0.3,fdse.microservice,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,fdse.microservice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.0.3,fdse.microservice.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.777777778,25.0,32.0,0.0,1.0
train-ticket-0.0.3,fdse.microservice.entity,0.0,0.0,5.0,0.0,1.0,0.0,1.555555556,14.0,36.0,1.0,0.0
train-ticket-0.0.3,fdse.microservice.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,58.0,0.0,1.0
train-ticket-0.0.3,fdse.microservice.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.666666667,5.0,5.0,0.5,0.5
train-ticket-0.0.3,fdse.microservice.service,0.5,200.0,2.0,2.0,2.0,1.0,4.777777778,86.0,102.0,0.0,0.5
train-ticket-0.0.3,consign,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,consign.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,consign.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.833333333,17.0,23.0,0.0,1.0
train-ticket-0.0.3,consign.entity,0.0,0.0,4.0,0.0,4.0,0.0,1.0,10.0,62.0,1.0,0.0
train-ticket-0.0.3,travel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,consign.repository,1.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,0.5,0.5
train-ticket-0.0.3,train,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,train.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,,
train-ticket-0.0.3,train.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.666666667,16.0,46.0,0.0,1.0
train-ticket-0.0.3,train.entity,0.0,0.0,5.0,0.0,1.0,0.0,1.636363636,18.0,43.0,1.0,0.0
train-ticket-0.0.3,train.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,36.0,0.0,1.0
train-ticket-0.0.3,train.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.333333333,4.0,5.0,0.5,0.5
train-ticket-0.0.3,train.service,0.5,200.0,2.0,2.0,2.0,1.0,9.485714286,94.857142857,48.0,0.0,0.5
train-ticket-0.0.3,ticketinfo,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,ticketinfo.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,ticketinfo.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.333333333,7.0,12.0,0.0,1.0
train-ticket-0.0.3,ticketinfo.entity,0.0,60.0,3.0,0.0,5.0,0.0,1.304347826,60.0,205.0,1.0,0.0
train-ticket-0.0.3,consign.service,0.5,250.0,1.0,2.0,2.0,1.0,3.0,30.0,86.0,0.166666667,0.666666667
train-ticket-0.0.3,security.service,0.5,250.0,2.0,2.0,2.0,1.0,10.6,127.2,91.0,0.0,0.5
train-ticket-0.0.3,food.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,food.entity,0.0,66.666666667,5.0,0.0,3.0,0.0,1.0,27.0,98.0,1.0,0.0
train-ticket-0.0.3,adminorder.entity,0.0,0.0,3.0,0.0,1.0,0.0,1.5,3.0,36.0,1.0,0.0
train-ticket-0.0.3,adminorder.service,0.5,150.0,1.0,2.0,2.0,1.0,3.0,24.0,81.0,0.166666667,0.666666667
train-ticket-0.0.3,order,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,order.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.0.3,order.controller,0.0,400.0,0.0,1.0,1.0,0.0,3.640625,58.25,67.0,0.0,1.0
train-ticket-0.0.3,order.entity,0.0,25.0,5.0,0.0,8.0,0.0,2.762241888,312.133333333,448.0,1.0,0.0
train-ticket-0.0.3,order.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,64.0,0.0,1.0
train-ticket-0.0.3,order.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.8,9.0,7.0,0.5,0.5
train-ticket-0.0.3,order.service,0.5,700.0,2.0,2.0,2.0,1.0,53.737290814,2095.754341737,371.0,0.0,0.5
train-ticket-0.0.3,travelplan,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,travelplan.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,adminorder.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.8,14.0,18.0,0.0,1.0
train-ticket-0.0.3,travelplan.controller,0.0,300.0,0.0,1.0,1.0,0.0,2.6,13.0,23.0,0.0,1.0
train-ticket-0.0.3,travelplan.service,0.5,550.0,1.0,2.0,2.0,1.0,16.683035714,266.928571429,188.0,0.166666667,0.666666667
train-ticket-0.0.3,price,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,price.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.0.3,price.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.666666667,16.0,21.0,0.0,1.0
train-ticket-0.0.3,price.entity,0.0,0.0,5.0,0.0,2.0,0.0,1.318181818,29.0,82.0,1.0,0.0
train-ticket-0.0.3,price.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,67.0,0.0,1.0
train-ticket-0.0.3,price.repository,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,0.5,0.5
train-ticket-0.0.3,price.service,0.5,200.0,2.0,2.0,2.0,1.0,34.320261438,411.843137255,92.0,0.0,0.5
train-ticket-0.0.3,notification,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,notification.config,0.0,33.333333333,0.0,0.0,3.0,0.0,1.0,11.0,45.0,,
train-ticket-0.0.3,notification.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.6,13.0,18.0,0.0,1.0
train-ticket-0.0.3,travelplan.entity,0.0,30.0,3.0,0.0,10.0,0.0,1.188034188,139.0,456.0,1.0,0.0
train-ticket-0.0.3,food.controller,0.0,100.0,0.0,2.0,2.0,0.0,2.0,14.0,33.0,0.0,1.0
train-ticket-0.0.3,adminorder.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,preserveOther.service,0.5,900.0,1.0,2.0,2.0,1.0,348.272624434,4527.544117647,243.0,0.166666667,0.666666667
train-ticket-0.0.3,food.init,0.0,0.0,0.0,1.0,1.0,0.0,1.5,3.0,67.0,0.0,1.0
train-ticket-0.0.3,food.repository,1.0,0.0,1.0,2.0,2.0,2.0,1.555555556,14.0,13.0,0.666666667,0.666666667
train-ticket-0.0.3,food.service,0.5,350.0,3.0,2.0,2.0,1.0,2.857142857,40.0,75.0,0.1,0.4
train-ticket-0.0.3,rebook,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,rebook.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,rebook.controller,0.0,200.0,0.0,1.0,1.0,0.0,9.833333333,29.5,14.0,0.0,1.0
train-ticket-0.0.3,rebook.entity,0.0,30.769230769,3.0,0.0,13.0,0.0,2.320833333,408.466666667,702.0,1.0,0.0
train-ticket-0.0.3,rebook.service,0.5,550.0,1.0,2.0,2.0,1.0,85.16578621,1362.652579365,279.0,0.166666667,0.666666667
train-ticket-0.0.3,adminbasic,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,adminbasic.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,adminbasic.controller,0.0,600.0,0.0,1.0,1.0,0.0,2.714285714,57.0,87.0,0.0,1.0
train-ticket-0.0.3,adminorder,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,adminbasic.entity,0.0,0.0,3.0,0.0,5.0,0.0,1.325,53.0,168.0,1.0,0.0
train-ticket-0.0.3,com.trainticket,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,com.trainticket.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,com.trainticket.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.25,9.0,15.0,0.0,1.0
train-ticket-0.0.3,com.trainticket.entity,0.0,0.0,6.0,0.0,2.0,0.0,1.0,14.0,54.0,1.0,0.0
train-ticket-0.0.3,com.trainticket.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0
train-ticket-0.0.3,com.trainticket.repository,1.0,0.0,2.0,2.0,2.0,2.0,1.75,7.0,8.0,0.5,0.5
train-ticket-0.0.3,com.trainticket.service,0.5,300.0,2.0,2.0,2.0,1.0,5.895833333,47.166666667,46.0,0.0,0.5
train-ticket-0.0.3,preserveOther,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,preserveOther.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,preserveOther.controller,0.0,200.0,0.0,1.0,1.0,0.0,5.375,10.75,11.0,0.0,1.0
train-ticket-0.0.3,preserveOther.entity,0.0,31.578947368,3.0,0.0,19.0,0.0,1.985399449,480.466666667,960.0,1.0,0.0
train-ticket-0.0.3,adminbasic.service,0.5,550.0,1.0,2.0,2.0,1.0,2.75,110.0,152.0,0.166666667,0.666666667
train-ticket-0.0.3,notification.entity,0.0,0.0,4.0,0.0,2.0,0.0,1.0,41.0,145.0,1.0,0.0
train-ticket-0.0.3,security.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.5,6.0,6.0,0.5,0.5
train-ticket-0.0.3,security.entity,0.0,0.0,1.0,0.0,3.0,0.0,4.942666667,247.133333333,198.0,1.0,0.0
train-ticket-0.0.3,assurance,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,assurance.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,assurance.controller,0.0,100.0,0.0,1.0,1.0,0.0,3.0,27.0,36.0,0.0,1.0
train-ticket-0.0.3,assurance.entity,0.0,0.0,2.0,0.0,3.0,0.0,1.12,28.0,93.0,1.0,0.0
train-ticket-0.0.3,assurance.init,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,,
train-ticket-0.0.3,assurance.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.4,7.0,7.0,0.5,0.5
train-ticket-0.0.3,assurance.service,0.5,250.0,1.0,1.0,2.0,1.0,4.583333333,73.333333333,122.0,0.0,0.5
train-ticket-0.0.3,admintravel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,admintravel.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,admintravel.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.6,13.0,18.0,0.0,1.0
train-ticket-0.0.3,admintravel.entity,0.0,66.666666667,3.0,0.0,6.0,0.0,1.243243243,92.0,292.0,1.0,0.0
train-ticket-0.0.3,consignprice.service,0.5,200.0,2.0,2.0,2.0,1.0,19.417424242,155.339393939,61.0,0.0,0.5
train-ticket-0.0.3,admintravel.service,0.5,200.0,1.0,2.0,2.0,1.0,3.25,26.0,82.0,0.166666667,0.666666667
train-ticket-0.0.3,config.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.666666667,16.0,21.0,0.0,1.0
train-ticket-0.0.3,config.entity,0.0,0.0,5.0,0.0,1.0,0.0,1.375,11.0,32.0,1.0,0.0
train-ticket-0.0.3,config.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0
train-ticket-0.0.3,config.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.333333333,4.0,5.0,0.5,0.5
train-ticket-0.0.3,config.service,0.5,200.0,2.0,2.0,2.0,1.0,7.3,73.0,57.0,0.0,0.5
train-ticket-0.0.3,foodsearch,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,foodsearch.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,,
train-ticket-0.0.3,foodsearch.controller,0.0,200.0,0.0,1.0,1.0,0.0,3.0,21.0,31.0,0.0,1.0
train-ticket-0.0.3,foodsearch.entity,0.0,66.666666667,4.0,0.0,6.0,0.0,1.0,48.0,176.0,1.0,0.0
train-ticket-0.0.3,foodsearch.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.4,7.0,7.0,0.5,0.5
train-ticket-0.0.3,foodsearch.service,0.5,400.0,1.0,2.0,2.0,1.0,17.797727273,213.572727273,149.0,0.166666667,0.666666667
train-ticket-0.0.3,config,0.0,0.0,0.0,0.0,2.0,0.0,1.2,6.0,21.0,,
train-ticket-0.0.3,preserve,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,consignprice.repository,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.5,0.5
train-ticket-0.0.3,consignprice.entity,0.0,0.0,5.0,0.0,1.0,0.0,1.0,13.0,46.0,1.0,0.0
train-ticket-0.0.3,plan.controller,0.0,200.0,0.0,1.0,1.0,0.0,12.7,50.8,19.0,0.0,1.0
train-ticket-0.0.3,plan.entity,0.0,44.444444444,3.0,0.0,9.0,0.0,1.133928571,127.0,419.0,1.0,0.0
train-ticket-0.0.3,plan.service,0.5,550.0,1.0,2.0,2.0,1.0,116.358679676,1279.945476436,227.0,0.166666667,0.666666667
train-ticket-0.0.3,travel2,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,travel2.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,,
train-ticket-0.0.3,travel2.controller,0.0,500.0,0.0,1.0,1.0,0.0,4.625,55.5,47.0,0.0,1.0
train-ticket-0.0.3,travel2.entity,0.0,64.285714286,5.0,0.0,14.0,0.0,1.110429448,181.0,640.0,1.0,0.0
train-ticket-0.0.3,travel2.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,55.0,0.0,1.0
train-ticket-0.0.3,travel2.repository,1.0,0.0,1.0,1.0,1.0,1.0,1.5,6.0,6.0,0.5,0.5
train-ticket-0.0.3,travel2.service,0.5,950.0,2.0,2.0,2.0,1.0,44.202813853,1237.678787879,293.0,0.0,0.5
train-ticket-0.0.3,cancel,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,8.0,,
train-ticket-0.0.3,consignprice.init,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0
train-ticket-0.0.3,cancel.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,cancel.entity,0.0,12.5,1.0,0.0,8.0,0.0,3.19037037,287.133333333,355.0,1.0,0.0
train-ticket-0.0.3,cancel.service,0.5,200.0,1.0,1.0,2.0,1.0,28.91643324,346.99719888,196.0,0.0,0.5
train-ticket-0.0.3,verifycode,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,,
train-ticket-0.0.3,verifycode.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,verifycode.controller,0.0,100.0,0.0,1.0,1.0,0.0,4.0,8.0,20.0,0.0,1.0
train-ticket-0.0.3,verifycode.service,1.0,0.0,2.0,0.0,1.0,1.0,6.0,12.0,4.0,0.0,0.0
train-ticket-0.0.3,verifycode.service.impl,0.0,100.0,0.0,1.0,1.0,0.0,4.777777778,14.333333333,89.0,0.0,1.0
train-ticket-0.0.3,verifycode.util,0.0,0.0,1.0,0.0,1.0,0.0,2.5,10.0,32.0,1.0,0.0
train-ticket-0.0.3,consignprice,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,10.0,,
train-ticket-0.0.3,consignprice.config,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.0,,
train-ticket-0.0.3,consignprice.controller,0.0,200.0,0.0,1.0,1.0,0.0,2.6,13.0,18.0,0.0,1.0
train-ticket-0.0.3,cancel.controller,0.0,100.0,0.0,1.0,1.0,0.0,3.0,9.0,21.0,0.0,1.0
