MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,RatioProtectedToPublicMethod,Sum(Ca),Sum(Ce),Sum(NOC),Sum(NOI),Sum(PkgRCi),Sum(PkgTCi),Sum(TLOC),Sum(Aa),Sum(Ad),Sum(Ait),Sum(Ao),Sum(Av),Sum(HMd),Sum(HMi),Sum(Ma),Sum(Md),Sum(Mi),Sum(Mit),Sum(Mo),Sum(NF),Sum(NM),Sum(NMA),Sum(NMI),Sum(NOA),Sum(NOCh),Sum(NOD),Sum(NOL),Sum(NOPa),Sum(NORM),Sum(NPF),Sum(NPM),Sum(NSF),Sum(NSM),Sum(PMd),Sum(PMi),Sum(RTLOC),Sum(SIX),Sum(WMC),Sum(LCOM*),Sum(PF),Avg(Aa),Avg(Ad),Avg(Ait),Avg(Ao),Avg(Av),Avg(DIT),Avg(HMd),Avg(HMi),Avg(MHF),Avg(MIF),Avg(Ma),Avg(Md),Avg(Mi),Avg(Mit),Avg(Mo),Avg(NF),Avg(NM),Avg(NMA),Avg(NMI),Avg(NOA),Avg(NOCh),Avg(NOD),Avg(NOL),Avg(NOPa),Avg(NORM),Avg(NPF),Avg(NPM),Avg(NSF),Avg(NSM),Avg(PMR),Avg(PMd),Avg(PMi),Avg(SIX),Avg(AHF),Avg(AIF),Avg(LCOM*),Max(Aa),Max(Ad),Max(Ait),Max(Ao),Max(Av),Max(DIT),Max(HMd),Max(HMi),Max(MHF),Max(MIF),Max(Ma),Max(Md),Max(Mi),Max(Mit),Max(Mo),Max(NF),Max(NM),Max(NMA),Max(NMI),Max(NOA),Max(NOCh),Max(NOD),Max(NOL),Max(NOPa),Max(NORM),Max(NPF),Max(NPM),Max(NSF),Max(NSM),Max(PMR),Max(PMd),Max(PMi),Max(SIX),Max(AHF),Max(AIF),Max(LCOM*),Sum(Di),Sum(Fin),Sum(Fout),Sum(IOVars),Sum(MCLC),Sum(NBD),Sum(Si),Sum(VG),Avg(Di),Avg(Fin),Avg(Fout),Avg(IOVars),Avg(MCLC),Avg(NBD),Avg(Si),Avg(VG),Max(Di),Max(Fin),Max(Fout),Max(IOVars),Max(MCLC),Max(NBD),Max(Si),Max(VG),SQ reliability remediation effort,Critical violations,Violations,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Code smells,SQ security remediation effort,Bugs,Major violations,Avg(SQ reliability remediation effort),Avg(Critical violations),Avg(Violations),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(SQ maintainability remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Duplicated blocks),Avg(Reliability remediation effort),Avg(Code smells),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.0.4,4,ts-inside-payment-service,27.0,8.0,3.0,24.0,106.0,88.0,114.0,4.0,1.0,86.0,1743.0,274.0,1205.0,675.0,534.0,280.0,811.0,517.0,431.0,131.0,0.0,23.0,656.0,0.046511627906976744,0.011627906976744186,15.0,9.0,20.0,3.0,13.133333333,126.0,693.0,61.0,61.0,0.0,0.0,8.0,5.0,0.0,70.0,70.0,0.0,0.0,0.0,61.0,79.0,76.0,0.0,1.0,1.0,1.0,28.0,1.0,9.0,4.0,58.0,3.0,4.0,65.0,0.0,1221.0,1.636363636,134.0,2.890277777,0.0,3.05,3.05,0.0,0.0,0.4,1.05,0.25,0.0,0.9397504456470588,0.0,3.5,3.5,0.0,0.0,0.0,3.05,3.95,3.8,0.0,0.05,0.05,0.05,1.4,0.05,0.45,0.2,2.9,0.15,0.2,0.9397504456470588,3.25,0.0,0.0818181818,0.17261904764285713,0.0,0.48171296283333337,16.0,16.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,1.0,1.0,1.0,9.0,1.0,9.0,3.0,16.0,1.0,3.0,1.0,16.0,0.0,1.636363636,1.0,0.0,0.770833333,126.0,0.0,0.0,126.0,89.0,105.0,0.0,134.0,1.4823529411764707,0.0,0.0,1.4823529411764707,1.0470588235294118,1.2352941176470589,0.0,1.576470588235294,4.0,0.0,0.0,4.0,22.0,4.0,0.0,18.0,100,2,36,142,0,0,0,130,0,0,35,100,26,0,10,34,12.5,0.25,4.5,17.75,0.0,0.0,0.0,16.25,0.0,0.0,4.375,12.5,3.25,0.0,1.25,4.25,1.0,3.0,1.0,9.973053875708333e-20,0.0251684179162187,1.783350753469622e-22,0.0,6.835998510597692e-20,0.0192526576155431,1.2695488308101677e-22,0.0,-0.0257999953982896,0.0719749333899537,0.0786897814742606
train-ticket-0.0.4,4,ts-notification-service,13.0,1.0,1.0,12.0,43.0,42.0,44.0,0.0,1.0,39.0,692.0,119.0,495.0,295.0,197.0,82.0,353.0,237.0,158.0,44.0,0.0,4.0,297.0,0.0,0.02564102564102564,8.0,6.0,12.0,1.0,5.626262626,53.0,312.0,43.0,43.0,0.0,0.0,10.0,1.0,0.0,39.0,39.0,0.0,0.0,0.0,43.0,43.0,39.0,0.0,1.0,1.0,1.0,16.0,1.0,4.0,0.0,36.0,1.0,1.0,38.0,0.0,534.0,2.0,43.0,1.998809524,0.0,3.5833333333333335,3.5833333333333335,0.0,0.0,0.8333333333333334,1.0833333333333333,0.08333333333333333,0.0,0.9666666666999999,0.0,3.25,3.25,0.0,0.0,0.0,3.5833333333333335,3.5833333333333335,3.25,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,3.0,0.08333333333333333,0.08333333333333333,0.9666666666999999,3.1666666666666665,0.0,0.18181818181818182,0.3111111111111111,0.0,0.33313492066666667,10.0,10.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,9.0,1.0,1.0,1.0,9.0,0.0,2.0,1.0,0.0,0.857142857,53.0,0.0,0.0,53.0,0.0,48.0,0.0,43.0,1.2325581395348837,0.0,0.0,1.2325581395348837,0.0,1.1162790697674418,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0,0,46,8,8,0,0,230,0,40,18,0,46,0,0,38,0.0,0.0,9.2,1.6,1.6,0.0,0.0,46.0,0.0,8.0,3.6,0.0,9.2,0.0,0.0,7.6,2.0,1.0,1.0,7.51335919483786e-21,5.1739870881308306e-18,0.0,0.0,5.1500085034734824e-21,3.95785711468311e-18,0.0,0.0,-0.128125932063699,0.0651241671600321,0.0711998780846588
train-ticket-0.0.4,4,ts-order-other-service,23.0,4.0,2.0,20.0,156.0,99.0,160.0,1.0,1.0,131.0,2033.0,304.0,1527.0,779.0,735.0,209.0,1031.0,572.0,611.0,182.0,0.0,27.0,825.0,0.007633587786259542,0.007633587786259542,12.0,7.0,17.0,2.0,9.989523809000001,247.071428571,1022.0,69.0,69.0,0.0,0.0,5.0,2.0,0.0,117.0,117.0,0.0,0.0,0.0,69.0,140.0,123.0,1.0,1.0,1.0,1.0,32.0,1.0,18.0,0.0,107.0,2.0,1.0,115.0,0.0,1575.0,1.8,205.0,4.90301564,0.0,4.0588235294117645,4.0588235294117645,0.0,0.0,0.29411764705882354,1.0588235294117647,0.11764705882352941,0.0,0.9738562091999999,0.0,6.882352941176471,6.882352941176471,0.0,0.0,0.0,4.0588235294117645,8.235294117647058,7.235294117647059,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.8823529411764706,0.058823529411764705,1.0588235294117647,0.0,6.294117647058823,0.11764705882352941,0.058823529411764705,0.9738562091999999,6.764705882352941,0.0,0.10588235294117647,0.17142857142857143,0.0,0.612876955,16.0,16.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,1.0,1.0,1.0,1.0,10.0,1.0,18.0,0.0,36.0,1.0,1.0,1.0,36.0,0.0,1.8,1.0,0.0,1.0,210.071428571,7.0,7.0,215.0,114.0,172.0,37.0,205.0,1.4898682877375888,0.04964539007092199,0.04964539007092199,1.524822695035461,0.8085106382978723,1.2198581560283688,0.2624113475177305,1.4539007092198581,4.0,2.0,6.0,4.0,22.0,10.0,36.0,18.0,0,2,94,216,0,0,0,516,0,0,38,0,94,0,0,92,0.0,0.2857142857142857,13.428571428571429,30.857142857142858,0.0,0.0,0.0,73.71428571428571,0.0,0.0,5.428571428571429,0.0,13.428571428571429,0.0,0.0,13.142857142857142,1.0,1.0,1.0,1.6311206798045308e-21,0.1167496951122481,1.5106430563492934e-22,0.0,1.118046555920858e-21,0.0893080333534475,1.07541106102009e-22,0.0,-0.2971945017321646,0.1275148970926371,0.1394113049409645
train-ticket-0.0.4,4,ts-order-service,23.0,4.0,2.0,20.0,164.0,104.0,168.0,1.0,1.0,139.0,2086.0,313.0,1595.0,793.0,787.0,191.0,1090.0,586.0,657.0,190.0,0.0,27.0,876.0,0.007194244604316547,0.007194244604316547,12.0,7.0,17.0,2.0,11.314505296,346.83333333300004,1089.0,74.0,74.0,0.0,0.0,10.0,2.0,0.0,125.0,125.0,0.0,0.0,0.0,74.0,149.0,131.0,1.0,1.0,1.0,1.0,32.0,1.0,18.0,0.0,114.0,2.0,1.0,123.0,0.0,1629.0,1.8,214.0,6.003153716,0.0,4.352941176470588,4.352941176470588,0.0,0.0,0.5882352941176471,1.0588235294117647,0.11764705882352941,0.0,0.9738562091999999,0.0,7.352941176470588,7.352941176470588,0.0,0.0,0.0,4.352941176470588,8.764705882352942,7.705882352941177,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.8823529411764706,0.058823529411764705,1.0588235294117647,0.0,6.705882352941177,0.11764705882352941,0.058823529411764705,0.9738562091999999,7.235294117647059,0.0,0.10588235294117647,0.17142857142857143,0.0,0.6670170795555556,16.0,16.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,1.0,1.0,1.0,1.0,10.0,1.0,18.0,0.0,36.0,1.0,1.0,1.0,36.0,0.0,1.8,1.0,0.0,1.0,216.833333333,16.0,16.0,226.0,115.0,180.0,130.0,214.0,1.4552572706912752,0.10738255033557047,0.10738255033557047,1.516778523489933,0.7718120805369127,1.2080536912751678,0.87248322147651,1.436241610738255,4.0,4.0,11.0,4.0,22.0,10.0,121.0,18.0,0,2,46,218,0,0,0,276,0,0,48,0,46,0,0,44,0.0,0.2857142857142857,6.571428571428571,31.142857142857142,0.0,0.0,0.0,39.42857142857143,0.0,0.0,6.857142857142857,0.0,6.571428571428571,0.0,0.0,6.285714285714286,1.0,1.0,1.0,4.151961769120746e-22,0.2477527323448708,1.2531364534079159e-23,0.0,2.845949177001924e-22,0.1895192039892722,8.920947918822966e-24,0.0,-0.3227855370095946,0.1101941887250423,0.1204746739191472
train-ticket-0.0.4,4,ts-payment-service,13.0,1.0,1.0,12.0,36.0,19.0,37.0,0.0,1.0,28.0,543.0,90.0,403.0,267.0,121.0,55.0,267.0,201.0,92.0,32.0,0.0,8.0,223.0,0.0,0.03571428571428571,14.0,8.0,12.0,3.0,8.0,43.0,202.0,20.0,20.0,0.0,0.0,5.0,1.0,0.0,28.0,28.0,0.0,0.0,0.0,20.0,36.0,32.0,0.0,1.0,1.0,1.0,16.0,1.0,4.0,0.0,25.0,1.0,1.0,27.0,0.0,370.0,2.0,40.0,2.003968254,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.4166666666666667,1.0833333333333333,0.08333333333333333,0.0,0.962962963,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,1.6666666666666667,3.0,2.6666666666666665,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,2.0833333333333335,0.08333333333333333,0.08333333333333333,0.962962963,2.25,0.0,0.18181818181818182,0.380952381,0.0,0.5009920635,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.777777778,43.0,0.0,0.0,43.0,9.0,40.0,0.0,40.0,1.1944444444444444,0.0,0.0,1.1944444444444444,0.25,1.1111111111111112,0.0,1.1111111111111112,3.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,0,0,2,14,0,0,0,10,0,0,8,0,2,0,0,2,0.0,0.0,0.2857142857142857,2.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,2.2231737740578404e-22,2.218619329376205e-20,0.0,0.0,1.523867493113271e-22,1.6971395846133284e-20,0.0,0.0,1.6543612251060552e-24,0.0609223850435564,0.0666060938187316
train-ticket-0.0.4,4,ts-preserve-other-service,44.0,7.0,2.0,32.0,93.0,182.0,100.0,9.0,1.0,78.0,1963.0,393.0,1313.0,715.0,573.0,278.0,875.0,566.0,416.0,127.0,0.0,12.0,722.0,0.11538461538461539,0.01282051282051282,7.0,5.0,26.0,1.0,7.8611111110000005,106.0,696.0,141.0,141.0,0.0,0.0,0.0,10.0,0.0,56.0,56.0,0.0,0.0,0.0,141.0,41.0,56.0,0.0,1.0,1.0,1.0,42.0,1.0,1.0,0.0,25.0,2.0,1.0,46.0,0.0,1282.0,0.166666667,105.0,8.232954545,0.0,5.423076923076923,5.423076923076923,0.0,0.0,0.0,1.0384615384615385,0.38461538461538464,0.0,0.939393939409091,0.0,2.1538461538461537,2.1538461538461537,0.0,0.0,0.0,5.423076923076923,1.5769230769230769,2.1538461538461537,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,1.6153846153846154,0.038461538461538464,0.038461538461538464,0.0,0.9615384615384616,0.07692307692307693,0.038461538461538464,0.939393939409091,1.7692307692307692,0.0,0.007246376826086956,0.0,0.0,0.5880681817857143,18.0,18.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,18.0,12.0,11.0,0.0,1.0,1.0,1.0,17.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,0.166666667,0.0,0.0,1.75,106.0,0.0,0.0,106.0,80.0,65.0,0.0,105.0,1.8596491228070176,0.0,0.0,1.8596491228070176,1.4035087719298245,1.1403508771929824,0.0,1.8421052631578947,8.0,0.0,0.0,8.0,33.0,4.0,0.0,18.0,0,2,235,128,59,2,0,1500,0,0,108,0,235,0,0,172,0.0,0.4,47.0,25.6,11.8,0.4,0.0,300.0,0.0,0.0,21.6,0.0,47.0,0.0,0.0,34.4,1.0,1.0,1.0,0.195422356597636,0.0370284989027378,0.2657566386744148,0.0408343512471961,0.1339516416223159,0.0283250625353185,0.1891893836659601,0.1336340034425484,-0.2458319725371615,0.0681191579296195,0.0744742842991029
train-ticket-0.0.4,4,ts-preserve-service,44.0,7.0,2.0,33.0,92.0,185.0,99.0,9.0,1.0,77.0,1958.0,388.0,1310.0,716.0,568.0,280.0,873.0,567.0,410.0,126.0,0.0,12.0,720.0,0.11688311688311688,0.012987012987012988,7.0,5.0,27.0,1.0,7.814814815,103.0,693.0,144.0,144.0,0.0,0.0,0.0,10.0,0.0,55.0,55.0,0.0,0.0,0.0,144.0,45.0,55.0,0.0,1.0,1.0,1.0,41.0,1.0,1.0,0.0,23.0,2.0,1.0,45.0,0.0,1271.0,0.166666667,104.0,6.399621212,0.0,5.333333333333333,5.333333333333333,0.0,0.0,0.0,1.037037037037037,0.37037037037037035,0.0,0.9420289855217392,0.0,2.037037037037037,2.037037037037037,0.0,0.0,0.0,5.333333333333333,1.6666666666666667,2.037037037037037,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,1.5185185185185186,0.037037037037037035,0.037037037037037035,0.0,0.8518518518518519,0.07407407407407407,0.037037037037037035,0.9420289855217392,1.6666666666666667,0.0,0.006944444458333333,0.0,0.0,0.4922785547692307,18.0,18.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,18.0,12.0,11.0,0.0,1.0,1.0,1.0,16.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,0.166666667,0.0,0.0,1.0,103.0,0.0,0.0,103.0,80.0,64.0,0.0,104.0,1.8392857142857142,0.0,0.0,1.8392857142857142,1.4285714285714286,1.1428571428571428,0.0,1.8571428571428572,8.0,0.0,0.0,8.0,33.0,4.0,0.0,18.0,0,2,184,128,0,2,0,950,0,0,102,0,184,0,0,180,0.0,0.4,36.8,25.6,0.0,0.4,0.0,190.0,0.0,0.0,20.4,0.0,36.8,0.0,0.0,36.0,1.0,1.0,1.0,0.195422356597636,0.0463565302319492,0.2657566386744161,0.0408343512471961,0.1339516416223159,0.035460568390561,0.189189383665961,0.1336340034425484,-0.2524128244937397,0.0884940409868413,0.0967500269753745
train-ticket-0.0.4,4,ts-price-service,12.0,1.0,1.0,11.0,50.0,24.0,51.0,0.0,1.0,41.0,742.0,120.0,574.0,313.0,251.0,52.0,405.0,237.0,207.0,49.0,0.0,9.0,345.0,0.0,0.024390243902439025,12.0,7.0,11.0,2.0,10.980769231,76.0,354.0,25.0,25.0,0.0,0.0,7.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,25.0,47.0,44.0,0.0,1.0,1.0,1.0,12.0,1.0,6.0,0.0,36.0,1.0,1.0,40.0,0.0,572.0,2.0,58.0,2.732575758,0.0,2.272727272727273,2.272727272727273,0.0,0.0,0.6363636363636364,1.0909090909090908,0.09090909090909091,0.0,0.962962963,0.0,3.727272727272727,3.727272727272727,0.0,0.0,0.0,2.272727272727273,4.2727272727272725,4.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0909090909090908,0.09090909090909091,0.5454545454545454,0.0,3.272727272727273,0.09090909090909091,0.09090909090909091,0.962962963,3.6363636363636362,0.0,0.18181818181818182,0.416666666625,0.0,0.45542929299999996,5.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,1.0,76.0,0.0,0.0,76.0,14.0,57.0,0.0,58.0,1.52,0.0,0.0,1.52,0.28,1.14,0.0,1.16,5.0,0.0,0.0,5.0,6.0,3.0,0.0,4.0,0,0,10,28,0,0,0,50,0,0,24,0,10,0,0,10,0.0,0.0,1.4285714285714286,4.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,3.4285714285714284,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,1.649243077657597e-22,2.377864089411262e-22,0.0,0.0,1.130468496710105e-22,1.8189543467580952e-22,0.0,0.0,-0.0083971975053866,0.0218660363562232,0.0239060120175062
train-ticket-0.0.4,4,ts-rebook-service,28.0,4.0,1.0,23.0,72.0,113.0,76.0,12.0,1.0,56.0,1540.0,265.0,1084.0,572.0,498.0,213.0,706.0,437.0,362.0,123.0,0.0,7.0,566.0,0.21428571428571427,0.017857142857142856,7.0,5.0,20.0,1.0,8.281818182,113.0,652.0,87.0,87.0,0.0,0.0,1.0,13.0,0.0,53.0,53.0,0.0,0.0,0.0,87.0,55.0,53.0,0.0,1.0,1.0,1.0,27.0,1.0,2.0,0.0,24.0,1.0,1.0,40.0,0.0,1097.0,0.285714286,131.0,5.293929109,0.0,4.35,4.35,0.0,0.0,0.05,1.05,0.65,0.0,0.9279448621578947,0.0,2.65,2.65,0.0,0.0,0.0,4.35,2.75,2.65,0.0,0.05,0.05,0.05,1.35,0.05,0.1,0.0,1.2,0.05,0.05,0.9279448621578947,2.0,0.0,0.014285714299999999,0.029411764705882353,0.0,0.661741138625,17.0,17.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,14.0,12.0,0.0,1.0,1.0,1.0,10.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.285714286,0.5,0.0,1.0,113.0,0.0,0.0,113.0,123.0,81.0,0.0,131.0,2.0545454545454547,0.0,0.0,2.0545454545454547,2.2363636363636363,1.4727272727272727,0.0,2.381818181818182,8.0,0.0,0.0,8.0,28.0,9.0,0.0,18.0,0,2,72,186,0,2,0,382,0,0,50,0,72,0,0,68,0.0,0.4,14.4,37.2,0.0,0.4,0.0,76.4,0.0,0.0,10.0,0.0,14.4,0.0,0.0,13.6,1.0,1.0,1.0,0.1513148149994521,0.0444152361629267,0.129561513543192,0.0321530838421326,0.103718265524175,0.0339755696049245,0.0922334923271486,0.1052237928511999,-0.1002020317975677,0.2625742681567795,0.2870709399628966
train-ticket-0.0.4,4,ts-route-plan-service,27.0,2.0,2.0,17.0,51.0,65.0,53.0,6.0,1.0,40.0,1102.0,211.0,772.0,427.0,361.0,134.0,558.0,371.0,277.0,74.0,0.0,6.0,465.0,0.15,0.025,7.0,5.0,16.0,1.0,7.871428571000001,79.0,468.0,60.0,60.0,0.0,0.0,0.0,7.0,0.0,41.0,41.0,0.0,0.0,0.0,60.0,44.0,41.0,0.0,1.0,1.0,1.0,24.0,1.0,3.0,0.0,21.0,2.0,1.0,34.0,0.0,825.0,0.75,66.0,4.06547619,0.0,3.75,3.75,0.0,0.0,0.0,1.0625,0.4375,0.0,0.9227777778,0.0,2.5625,2.5625,0.0,0.0,0.0,3.75,2.75,2.5625,0.0,0.0625,0.0625,0.0625,1.5,0.0625,0.1875,0.0,1.3125,0.125,0.0625,0.9227777778,2.125,0.0,0.046875,0.0,0.0,0.5807823128571429,10.0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,10.0,8.0,5.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,0.75,0.0,0.0,1.0,79.0,0.0,0.0,79.0,59.0,58.0,0.0,66.0,1.7954545454545454,0.0,0.0,1.7954545454545454,1.3409090909090908,1.3181818181818181,0.0,1.5,8.0,0.0,0.0,8.0,22.0,4.0,0.0,9.0,0,2,98,82,0,0,0,486,0,0,30,0,98,0,0,96,0.0,0.4,19.6,16.4,0.0,0.0,0.0,97.2,0.0,0.0,6.0,0.0,19.6,0.0,0.0,19.2,1.0,1.0,1.0,0.1252536622139279,0.0300728938983261,0.0965984538493182,0.0261647935825949,0.0858547300568457,0.023004351392303,0.0687674333856505,0.0856265866579707,-0.0489996934658836,0.0816078870539707,0.0892214344132959
train-ticket-0.0.4,4,ts-route-service,12.0,1.0,2.0,11.0,47.0,24.0,48.0,0.0,1.0,38.0,793.0,118.0,572.0,314.0,253.0,108.0,408.0,243.0,210.0,49.0,0.0,9.0,347.0,0.0,0.02631578947368421,12.0,7.0,11.0,2.0,8.844405595,62.0,353.0,26.0,26.0,0.0,0.0,5.0,1.0,0.0,38.0,38.0,0.0,0.0,0.0,26.0,46.0,42.0,0.0,1.0,1.0,1.0,14.0,1.0,5.0,0.0,35.0,2.0,1.0,37.0,0.0,625.0,2.0,60.0,1.254545455,0.0,2.3636363636363638,2.3636363636363638,0.0,0.0,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.0,0.962962963,0.0,3.4545454545454546,3.4545454545454546,0.0,0.0,0.0,2.3636363636363638,4.181818181818182,3.8181818181818183,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.2727272727272727,0.09090909090909091,0.45454545454545453,0.0,3.1818181818181817,0.18181818181818182,0.09090909090909091,0.962962963,3.3636363636363638,0.0,0.18181818181818182,0.19047619042857145,0.0,0.31363636375,5.0,5.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,0.416666667,62.0,0.0,0.0,62.0,26.0,54.0,0.0,60.0,1.3191489361702127,0.0,0.0,1.3191489361702127,0.5531914893617021,1.148936170212766,0.0,1.2765957446808511,4.0,0.0,0.0,4.0,12.0,3.0,0.0,6.0,0,0,18,40,0,0,0,90,0,0,10,0,18,0,0,18,0.0,0.0,2.5714285714285716,5.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.4285714285714286,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,7.266089093132673e-25,5.567438810992254e-20,0.0,0.0,4.980517987525383e-25,4.258829203342492e-20,0.0,0.0,-0.1713650677789812,0.0898831306120128,0.0982687106879483
train-ticket-0.0.4,4,ts-seat-service,30.0,2.0,1.0,14.0,40.0,41.0,42.0,3.0,1.0,35.0,1018.0,154.0,740.0,383.0,382.0,141.0,477.0,307.0,252.0,54.0,0.0,3.0,406.0,0.08571428571428572,0.02857142857142857,7.0,5.0,13.0,1.0,6.909090909,51.5,401.0,31.0,31.0,0.0,0.0,1.0,4.0,0.0,33.0,33.0,0.0,0.0,0.0,31.0,32.0,33.0,0.0,1.0,1.0,1.0,20.0,1.0,2.0,0.0,20.0,1.0,1.0,29.0,0.0,765.0,1.0,49.0,4.458333333,0.0,2.3846153846153846,2.3846153846153846,0.0,0.0,0.07692307692307693,1.0769230769230769,0.3076923076923077,0.0,0.90972222225,0.0,2.5384615384615383,2.5384615384615383,0.0,0.0,0.0,2.3846153846153846,2.4615384615384617,2.5384615384615383,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.5384615384615385,0.07692307692307693,0.15384615384615385,0.0,1.5384615384615385,0.07692307692307693,0.07692307692307693,0.90972222225,2.230769230769231,0.0,0.07692307692307693,0.05,0.0,0.557291666625,5.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.5,0.0,1.0,50.5,1.0,1.0,52.0,61.0,41.0,1.0,49.0,1.4428571428571428,0.02857142857142857,0.02857142857142857,1.4857142857142858,1.7428571428571429,1.1714285714285715,0.02857142857142857,1.4,5.0,1.0,1.0,5.0,21.0,3.0,1.0,8.0,10,2,28,66,0,0,0,124,2,0,36,10,26,0,2,26,2.0,0.4,5.6,13.2,0.0,0.0,0.0,24.8,0.4,0.0,7.2,2.0,5.2,0.0,0.4,5.2,1.0,4.0,1.0,0.1245834171835079,0.0620574535332313,0.1073309811173106,0.0261647935825949,0.0853953127021629,0.0474710372874833,0.076407807786597,0.0856265866579708,-0.4066892069021093,0.0734389864412424,0.0802904222702507
