MS_system,Package,Class,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,TLOC,WMC,AHF,AIF,LCOM*,NMIR,PF
train-ticket-0.0.3,train.repository,TrainTypeRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0.0,5.0,3.0,,,,,
train-ticket-0.0.3,train.init,InitData,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,36.0,1.0,1.0,0.0,,,
train-ticket-0.0.3,train.entity,TrainType,4.0,4.0,0.0,0.0,0.0,0.0,1.636363636,18.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,11.0,0.0,62.0,0.0,43.0,11.0,0.0,0.0,0.725,,
train-ticket-0.0.3,train.controller,TrainController,1.0,1.0,0.0,0.0,0.0,0.0,2.666666667,16.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,68.0,0.0,46.0,12.0,0.0,0.0,0.2,,
train-ticket-0.0.3,train.config,SecurityConfig,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,64.0,0.0,13.0,3.0,1.0,0.0,1.0,,
train-ticket-0.0.3,train,TrainApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,5.0,1.0,,,,,
train-ticket-0.0.3,consign.service,ConsignServiceImpl,3.0,3.0,0.0,0.0,0.0,2.0,3.0,15.0,2.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,113.0,2.0,79.0,12.0,0.666666667,0.0,0.5,,
train-ticket-0.0.3,consign.service,ConsignService,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.0,0.0,7.0,5.0,,,,,
train-ticket-0.0.3,consign.repository,ConsignRepository,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,35.0,0.0,6.0,4.0,,,,,
train-ticket-0.0.3,consign.entity,InsertConsignRecordResult,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,25.0,0.0,18.0,5.0,0.0,0.0,0.75,,
train-ticket-0.0.3,consign.entity,GetPriceDomain,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,24.0,0.0,18.0,5.0,0.0,0.0,0.75,,
train-ticket-0.0.3,consign.entity,ConsignRecord,11.0,11.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.0,,13.0,0.0,0.0,0.0,0.0,,
train-ticket-0.0.3,consign.entity,Consign,11.0,11.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,19.0,,13.0,0.0,0.0,0.0,0.0,,
train-ticket-0.0.3,consign.controller,ConsignController,1.0,1.0,0.0,0.0,0.0,1.0,2.833333333,17.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,41.0,0.0,23.0,6.0,1.0,0.0,0.2,,
train-ticket-0.0.3,security.init,InitData,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,15.0,1.0,0.0,0.0,,,
train-ticket-0.0.3,security.repository,SecurityRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,0.0,6.0,4.0,,,,,
train-ticket-0.0.3,security.service,SecurityService,0.0,0.0,0.0,0.0,0.0,0.0,2.8,14.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,7.0,5.0,,,,,
train-ticket-0.0.3,security.service,SecurityServiceImpl,4.0,4.0,0.0,0.0,0.0,2.0,16.171428571,113.2,2.0,2.0,0.0,0.714285714,0.0,7.0,7.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,5.0,1.0,0.0,0.714285714,5.0,0.0,116.0,1.428571429,84.0,14.0,0.5,0.0,0.583333333,,
train-ticket-0.0.3,fdse.microservice,StationApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,5.0,1.0,,,,,
train-ticket-0.0.3,fdse.microservice.config,SecurityConfig,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,65.0,0.0,14.0,3.0,1.0,0.0,1.0,,
train-ticket-0.0.3,ticketinfo.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,55.0,0.0,12.0,3.0,,,,,
train-ticket-0.0.3,fdse.microservice.controller,StationController,2.0,2.0,0.0,0.0,0.0,0.0,2.777777778,25.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,9.0,0.0,69.0,0.0,32.0,9.0,0.0,0.0,0.5625,,
train-ticket-0.0.3,fdse.microservice.init,InitData,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,58.0,1.0,1.0,0.0,,,
train-ticket-0.0.3,fdse.microservice.repository,StationRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,5.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,0.0,5.0,3.0,,,,,
train-ticket-0.0.3,fdse.microservice.service,StationService,0.0,0.0,0.0,0.0,0.0,0.0,2.888888889,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.0,0.0,11.0,9.0,,,,,
train-ticket-0.0.3,fdse.microservice.service,StationServiceImpl,2.0,2.0,0.0,0.0,0.0,1.0,6.666666667,60.0,2.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,122.0,2.0,91.0,23.0,0.5,0.0,0.3125,,
train-ticket-0.0.3,consign,ConsignApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,15.0,0.0,8.0,2.0,,,,,
train-ticket-0.0.3,consign.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket-0.0.3,fdse.microservice.entity,Station,3.0,3.0,0.0,0.0,0.0,0.0,1.555555556,14.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,55.0,0.0,36.0,9.0,0.0,0.0,0.583333333,,
train-ticket-0.0.3,ticketinfo.controller,TicketInfoController,1.0,1.0,0.0,0.0,0.0,1.0,2.333333333,7.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,24.0,0.0,12.0,3.0,1.0,0.0,0.5,,
train-ticket-0.0.3,ticketinfo.entity,TrainType,4.0,4.0,0.0,0.0,0.0,0.0,1.3,13.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,10.0,0.0,51.0,0.0,37.0,10.0,0.0,0.0,0.805555556,,
train-ticket-0.0.3,ticketinfo.entity,Travel,4.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,46.0,0.0,32.0,9.0,0.0,0.0,0.875,,
train-ticket-0.0.3,travel.entity,TripAllDetailInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,46.0,0.0,32.0,9.0,0.0,0.0,0.875,,
train-ticket-0.0.3,travel.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.375,11.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0,51.0,0.0,39.0,10.0,0.0,0.0,0.428571429,,
train-ticket-0.0.3,travel.entity,TripInfo,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,45.0,0.0,28.0,7.0,0.0,0.0,0.666666667,,
train-ticket-0.0.3,travel.entity,TripResponse,10.0,10.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,10.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,21.0,0.0,107.0,0.0,74.0,21.0,0.0,0.0,0.95,,
train-ticket-0.0.3,travel.init,InitData,5.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,66.0,0.0,55.0,1.0,1.0,0.0,,,
train-ticket-0.0.3,travel.repository,TripRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0,0.0,6.0,4.0,,,,,
train-ticket-0.0.3,travel.entity,TripAllDetail,2.0,2.0,0.0,0.0,0.0,0.0,1.333333333,8.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,29.0,0.0,22.0,6.0,0.0,0.0,0.6,,
train-ticket-0.0.3,travel.service,TravelService,0.0,0.0,0.0,0.0,0.0,0.0,2.818181818,31.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,24.0,0.0,13.0,11.0,,,,,
train-ticket-0.0.3,fdse.microservice,BasicApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,8.0,2.0,,,,,
train-ticket-0.0.3,fdse.microservice.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket-0.0.3,fdse.microservice.controller,BasicController,1.0,1.0,0.0,0.0,0.0,1.0,2.666666667,8.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,24.0,0.0,12.0,3.0,1.0,0.0,0.5,,
train-ticket-0.0.3,fdse.microservice.entity,Contacts,6.0,6.0,0.0,0.0,0.0,0.0,2.738095238,38.333333333,1.0,0.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,6.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,89.0,0.0,62.0,22.0,0.0,0.0,0.846153846,,
train-ticket-0.0.3,fdse.microservice.entity,PriceConfig,5.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,5.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,11.0,0.0,56.0,0.0,39.0,11.0,0.0,0.0,0.9,,
train-ticket-0.0.3,fdse.microservice.entity,Route,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.0.3,travel.service,TravelServiceImpl,5.0,5.0,0.0,0.0,0.0,2.0,51.062946602,868.070092227,2.0,6.0,0.0,0.647058824,0.0,17.0,17.0,0.0,0.0,0.0,5.0,17.0,6.0,0.0,1.0,0.0,0.0,16.0,1.0,11.0,0.0,11.0,1.0,1.0,0.647058824,11.0,0.0,374.0,1.294117647,268.0,44.0,0.4,0.0,0.65,,
train-ticket-0.0.3,security.entity,SecurityConfig,4.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,48.0,0.0,32.0,9.0,0.0,0.0,0.875,,
train-ticket-0.0.3,travel.entity,Trip,8.0,8.0,0.0,0.0,0.0,0.0,1.526315789,29.0,1.0,0.0,0.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,8.0,16.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,19.0,0.0,120.0,0.0,81.0,19.0,0.0,0.0,0.826388889,,
train-ticket-0.0.3,travel.entity,TravelInfo,8.0,8.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,0.0,17.0,17.0,0.0,0.0,0.0,8.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,17.0,0.0,86.0,0.0,60.0,17.0,0.0,0.0,0.9375,,
train-ticket-0.0.3,ticketinfo.entity,TravelResult,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.0.3,ticketinfo.entity,Trip,8.0,8.0,0.0,0.0,0.0,0.0,1.526315789,29.0,1.0,0.0,0.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,8.0,16.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,19.0,0.0,124.0,0.0,83.0,19.0,0.0,0.0,0.8125,,
train-ticket-0.0.3,ticketinfo.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.142857143,8.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,50.0,0.0,44.0,12.0,0.0,0.0,0.5,,
train-ticket-0.0.3,ticketinfo.service,TicketInfoService,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,4.0,2.0,,,,,
train-ticket-0.0.3,ticketinfo.service,TicketInfoServiceImpl,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,29.0,2.0,13.0,2.0,0.0,0.0,0.0,,
train-ticket-0.0.3,travel,TravelApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,8.0,2.0,,,,,
train-ticket-0.0.3,travel.entity,TravelResult,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.0.3,travel.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,62.0,0.0,12.0,3.0,,,,,
train-ticket-0.0.3,travel.entity,AdminTrip,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,33.0,0.0,25.0,7.0,0.0,0.0,0.833333333,,
train-ticket-0.0.3,travel.entity,Route,5.0,5.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,12.0,0.0,67.0,0.0,42.0,12.0,0.0,0.0,0.818181818,,
train-ticket-0.0.3,travel.entity,Seat,5.0,5.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,12.0,0.0,82.0,0.0,47.0,12.0,0.0,0.0,0.727272727,,
train-ticket-0.0.3,travel.entity,SoldTicket,11.0,11.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,1.0,0.0,23.0,23.0,0.0,0.0,0.0,11.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,23.0,0.0,124.0,0.0,90.0,23.0,0.0,0.0,0.917355372,,
train-ticket-0.0.3,travel.entity,TrainType,4.0,4.0,0.0,0.0,0.0,0.0,1.636363636,18.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,11.0,0.0,63.0,0.0,43.0,11.0,0.0,0.0,0.725,,
train-ticket-0.0.3,travel.entity,Travel,4.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,46.0,0.0,32.0,9.0,0.0,0.0,0.875,,
train-ticket-0.0.3,travel.controller,TravelController,2.0,2.0,0.0,0.0,0.0,0.0,4.625,55.5,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,12.0,0.0,122.0,0.0,47.0,17.0,0.0,0.0,0.5,,
train-ticket-0.0.3,route.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,61.0,0.0,12.0,3.0,,,,,
train-ticket-0.0.3,security.entity,OrderSecurity,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,26.0,0.0,18.0,5.0,0.0,0.0,0.75,,
train-ticket-0.0.3,security.controller,SecurityController,2.0,2.0,0.0,0.0,0.0,0.0,2.5,15.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,49.0,0.0,27.0,6.0,0.0,0.0,0.2,,
train-ticket-0.0.3,contacts.service,ContactsService,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857,20.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,65.0,0.0,9.0,7.0,,,,,
train-ticket-0.0.3,contacts.repository,ContactsRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,6.0,4.0,,,,,
train-ticket-0.0.3,contacts.init,InitData,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,21.0,1.0,1.0,0.0,,,
