MS_system,Package,SQ reliability remediation effort,Security rating,Critical violations,Violations,Sqale rating,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Reliability rating,Code smells,SQ security remediation effort,Bugs,Major violations
train-ticket-0.0.1,consign,0,1.0,4,10,1.0,5,0,0,0,70,0,0,8,0,1.0,10,0,0,6
train-ticket-0.0.1,adminorder.domain,15,1.0,6,19,1.0,10,12,0,0,146,0,0,22,15,2.0,18,0,1,1
train-ticket-0.0.1,consignprice,0,1.0,2,4,1.0,7,0,0,0,30,0,0,1,0,1.0,4,0,0,2
train-ticket-0.0.1,adminbasic,15,1.0,8,54,1.0,33,4,0,0,390,0,0,30,15,2.0,53,0,1,42
train-ticket-0.0.1,route.init,0,1.0,3,3,1.0,0,0,0,0,36,0,0,2,0,1.0,3,0,0,0
train-ticket-0.0.1,config.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.1,admintravel.domain,0,1.0,3,12,1.0,4,8,0,0,120,0,0,21,0,1.0,12,0,0,1
train-ticket-0.0.1,price.domain,0,1.0,0,3,1.0,0,3,0,0,30,0,0,14,0,1.0,3,0,0,0
train-ticket-0.0.1,travel2.init,0,1.0,4,15,3.0,0,11,0,0,204,0,114,1,0,1.0,15,0,0,0
train-ticket-0.0.1,security.domain,15,1.0,0,7,1.0,10,6,0,0,56,0,0,20,15,2.0,6,0,1,1
train-ticket-0.0.1,preserveOther.domain,30,1.0,7,68,1.0,27,58,0,0,656,1,0,101,30,2.0,66,0,2,3
train-ticket-0.0.1,preserve.domain,30,1.0,7,23,1.0,27,13,0,0,206,1,0,103,30,2.0,21,0,2,3
train-ticket-0.0.1,order.domain,45,1.0,6,28,1.0,23,20,0,0,212,0,0,70,45,2.0,25,0,3,2
train-ticket-0.0.1,travelplan.domain,0,1.0,1,20,1.0,7,18,0,0,210,0,0,29,0,1.0,20,0,0,1
train-ticket-0.0.1,register.domain,0,1.0,0,0,1.0,6,0,0,0,0,2,0,13,0,1.0,0,0,0,0
train-ticket-0.0.1,inside_payment.domain,15,1.0,8,18,1.0,16,8,0,0,166,0,0,31,15,2.0,17,0,1,2
train-ticket-0.0.1,foodsearch.domain,0,1.0,11,19,1.0,0,4,0,0,115,0,0,28,0,1.0,19,0,0,4
train-ticket-0.0.1,assurance.domain,0,1.0,2,9,1.0,3,5,0,0,100,0,0,10,0,1.0,9,0,0,2
train-ticket-0.0.1,cancel.domain,15,1.0,2,7,1.0,16,4,0,0,46,1,0,35,15,2.0,6,0,1,1
train-ticket-0.0.1,train.domain,0,1.0,0,0,1.0,0,0,0,0,0,0,0,9,0,1.0,0,0,0,0
train-ticket-0.0.1,fdse.microservice.domain,0,1.0,0,10,1.0,0,10,0,0,91,0,0,7,0,1.0,10,0,0,0
train-ticket-0.0.1,seat.domain,0,1.0,3,7,1.0,3,4,0,0,55,0,0,16,0,1.0,7,0,0,0
train-ticket-0.0.1,fdse.microservice.domain,15,1.0,4,16,1.0,8,10,0,0,131,0,0,38,15,2.0,15,0,1,2
train-ticket-0.0.1,adminbasic.domin.info,0,1.0,4,4,1.0,0,0,0,0,20,0,0,9,0,1.0,4,0,0,0
train-ticket-0.0.1,ts.trainticket.httpUtils,0,1.0,18,54,1.0,35,26,0,0,185,5,0,2,0,1.0,54,0,0,10
train-ticket-0.0.1,ts.trainticket.fragement,85,1.0,33,284,1.0,387,178,4,0,1002,4,0,51,85,3.0,271,0,13,69
train-ticket-0.0.1,adminbasic.domin,15,1.0,5,8,1.0,4,3,0,0,45,0,0,30,15,2.0,7,0,1,0
train-ticket-0.0.1,com.trainticket.domain,0,1.0,3,3,1.0,0,0,0,0,15,0,0,4,0,1.0,3,0,0,0
train-ticket-0.0.1,com.trainticket.verificationcode.domain,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.1,notification.domain,0,1.0,1,3,1.0,0,2,0,0,7,0,0,1,0,1.0,3,0,0,0
train-ticket-0.0.1,adminroute.domain,0,1.0,0,7,1.0,0,7,0,0,70,0,0,11,0,1.0,7,0,0,0
train-ticket-0.0.1,config.domain,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.1,execute.domain,15,1.0,0,5,1.0,10,4,0,0,36,0,0,22,15,2.0,4,0,1,1
train-ticket-0.0.1,login.domain,0,1.0,0,0,1.0,6,0,0,0,0,1,0,13,0,1.0,0,0,0,0
train-ticket-0.0.1,consignprice.domain,0,1.0,2,2,1.0,0,0,0,0,10,0,0,1,0,1.0,2,0,0,0
train-ticket-0.0.1,adminuser.domain,0,1.0,5,7,1.0,6,2,0,0,45,1,0,15,0,1.0,7,0,0,0
train-ticket-0.0.2,user.entity,0,1.0,0,7,2.0,0,0,0,0,35,0,7,1,0,1.0,7,0,0,7
train-ticket-0.0.2,preserve.entity,30,1.0,2,35,1.0,27,12,0,0,266,1,0,77,30,2.0,33,0,2,21
train-ticket-0.0.2,com.trainticket.entity,0,1.0,1,2,1.0,0,0,0,0,15,0,0,2,0,1.0,2,0,0,1
train-ticket-0.0.2,fdse.microservice.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,travel2.entity,0,1.0,2,26,1.0,7,20,0,0,250,0,0,44,0,1.0,26,0,0,4
train-ticket-0.0.2,consignprice.entity,0,1.0,1,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,admintravel.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,fdse.microservice.entity,15,1.0,2,13,1.0,8,9,0,0,120,0,0,27,15,2.0,12,0,1,2
train-ticket-0.0.2,adminbasic.entity,15,1.0,2,4,1.0,4,1,0,0,15,0,0,8,15,2.0,3,0,1,1
train-ticket-0.0.2,adminuser.entity,0,1.0,0,7,1.0,6,0,0,0,35,1,0,6,0,1.0,7,0,0,7
train-ticket-0.0.2,config.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,other.entity,15,1.0,3,8,1.0,13,4,0,0,51,0,0,26,15,2.0,7,0,1,1
train-ticket-0.0.2,auth.entity,0,1.0,0,1,1.0,0,0,0,0,5,0,0,1,0,1.0,1,0,0,1
train-ticket-0.0.2,cancel.entity,15,1.0,1,13,1.0,16,4,0,0,76,1,0,28,15,2.0,12,0,1,8
train-ticket-0.0.2,ticketinfo.entity,0,1.0,0,6,1.0,4,4,0,0,70,0,0,21,0,1.0,6,0,0,2
train-ticket-0.0.2,assurance.controller,0,1.0,0,6,1.0,0,0,0,0,55,0,0,0,0,1.0,6,0,0,6
train-ticket-0.0.2,travelplan.entity,0,1.0,1,6,1.0,7,4,0,0,70,0,0,26,0,1.0,6,0,0,1
train-ticket-0.0.2,auth.dto,0,1.0,0,9,1.0,0,0,0,0,45,0,0,0,0,1.0,9,0,0,9
train-ticket-0.0.2,adminuser.dto,0,1.0,0,6,2.0,0,0,0,0,30,0,8,0,0,1.0,6,0,0,6
train-ticket-0.0.2,user.dto,0,1.0,0,10,1.0,3,0,0,0,50,0,0,1,0,1.0,10,0,0,10
train-ticket-0.0.2,ts.trainticket.domain,15,1.0,0,37,1.0,20,17,0,0,428,3,0,53,15,2.0,36,0,1,20
train-ticket-0.0.2,route.controller,0,1.0,0,4,1.0,0,0,0,0,40,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.2,adminorder.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,notification.controller,0,1.0,0,4,1.0,0,4,0,0,20,0,0,0,0,1.0,4,0,0,0
train-ticket-0.0.2,verifycode.controller,0,1.0,0,1,1.0,1,1,0,0,2,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,price.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,contacts.controller,0,1.0,0,9,1.0,0,0,0,0,85,0,0,0,0,1.0,9,0,0,9
train-ticket-0.0.2,consign.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,order.controller,0,1.0,0,15,1.0,0,0,0,0,150,0,0,3,0,1.0,15,0,0,15
train-ticket-0.0.2,adminroute.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0
train-ticket-0.0.2,seat.entity,0,1.0,3,3,1.0,3,0,0,0,15,0,0,16,0,1.0,3,0,0,0
train-ticket-0.0.2,rebook.entity,30,1.0,2,12,1.0,18,7,0,0,96,0,0,39,30,2.0,10,0,2,3
train-ticket-0.0.2,com.trainticket.init,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,execute.entity,15,1.0,0,5,1.0,10,4,0,0,36,0,0,17,15,2.0,4,0,1,1
train-ticket-0.0.2,config.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,travel.controller,0,1.0,0,6,1.0,2,1,0,0,50,0,0,0,0,1.0,6,0,0,5
train-ticket-0.0.2,consignprice.init,0,1.0,0,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,fdse.microservice.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,user.init,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,other.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,verifycode.service.impl,10,1.0,3,10,1.0,15,5,0,0,58,3,0,0,10,4.0,8,0,2,2
train-ticket-0.0.2,auth.service.impl,0,1.0,0,1,1.0,10,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,user.service.impl,0,1.0,0,1,1.0,11,1,0,0,1,0,0,3,0,1.0,1,0,0,0
train-ticket-0.0.2,ts.trainticket.httpUtils,0,1.0,18,54,1.0,35,26,0,0,185,5,0,2,0,1.0,54,0,0,10
train-ticket-0.0.2,auth.exception.handler,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,ts.trainticket.fragement,85,1.0,33,280,1.0,387,174,4,0,994,4,0,51,85,3.0,267,0,13,69
train-ticket-0.0.2,edu.fudan.common.filter,0,1.0,0,1,2.0,0,1,0,0,5,0,1,0,0,1.0,1,0,0,0
train-ticket-0.0.2,edu.fudan.common.exception,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,auth.exception,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,route.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0
train-ticket-0.0.2,adminorder.entity,15,1.0,0,1,1.0,10,1,0,0,0,0,0,6,15,2.0,0,0,1,0
train-ticket-0.0.2,train.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,6,0,1.0,0,0,0,0
train-ticket-0.0.2,foodsearch.entity,0,1.0,5,13,1.0,0,4,0,0,85,0,0,5,0,1.0,13,0,0,4
train-ticket-0.0.2,security.entity,15,1.0,0,5,1.0,10,4,0,0,36,0,0,17,15,2.0,4,0,1,1
train-ticket-0.0.2,food.entity,0,1.0,3,3,1.0,0,0,0,0,15,0,0,2,0,1.0,3,0,0,0
train-ticket-0.0.2,preserveOther.entity,30,1.0,2,60,1.0,27,37,0,0,516,1,0,76,30,2.0,58,0,2,21
train-ticket-0.0.2,plan.entity,0,1.0,0,6,1.0,4,3,0,0,56,0,0,29,0,1.0,6,0,0,3
train-ticket-0.0.2,inside_payment.entity,15,1.0,4,15,1.0,16,8,0,0,156,0,0,21,15,2.0,14,0,1,3
train-ticket-0.0.2,travel.entity,0,1.0,2,9,1.0,7,4,0,0,85,0,0,41,0,1.0,9,0,0,3
train-ticket-0.0.2,admintravel.entity,0,1.0,1,4,1.0,4,2,0,0,50,0,0,20,0,1.0,4,0,0,1
train-ticket-0.0.2,assurance.entity,0,1.0,1,4,1.0,3,3,0,0,65,0,0,4,0,1.0,4,0,0,0
train-ticket-0.0.2,consign.entity,0,1.0,2,22,1.0,0,0,0,0,110,0,0,5,0,1.0,22,0,0,20
train-ticket-0.0.2,contacts.entity,15,1.0,0,1,1.0,7,1,0,0,0,0,0,5,15,2.0,0,0,1,0
train-ticket-0.0.2,price.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,7,0,1.0,0,0,0,0
train-ticket-0.0.2,notification.entity,0,1.0,1,1,1.0,0,0,0,0,5,0,0,1,0,1.0,1,0,0,0
train-ticket-0.0.2,order.entity,15,1.0,2,7,1.0,13,4,0,0,46,0,0,25,15,2.0,6,0,1,1
train-ticket-0.0.2,plan.controller,0,1.0,2,5,1.0,0,0,0,0,46,0,0,0,0,1.0,5,0,0,3
train-ticket-0.0.2,seat.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,food.controller,0,1.0,0,4,1.0,0,0,0,0,40,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.2,plan.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,edu.fudan.common.config,0,1.0,0,2,1.0,0,1,0,0,12,0,0,0,0,1.0,2,0,0,1
train-ticket-0.0.2,preserveOther.config,0,1.0,0,1,1.0,0,1,0,0,10,0,0,2,0,1.0,1,0,0,0
train-ticket-0.0.2,food.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,security.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,foodsearch.config,0,1.0,1,1,1.0,0,0,0,0,8,0,0,1,0,1.0,1,0,0,0
train-ticket-0.0.2,train.config,0,1.0,1,1,1.0,0,0,0,0,8,0,0,2,0,1.0,1,0,0,0
train-ticket-0.0.2,execute.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,inside_payment.config,0,1.0,0,2,1.0,0,1,0,0,6,0,0,1,0,1.0,2,0,0,1
train-ticket-0.0.2,rebook.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,adminroute.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,auth.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,adminuser.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,adminbasic.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,travel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,fdse.microservice.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,travel2.config,0,1.0,2,3,1.0,0,1,0,0,26,0,0,1,0,1.0,3,0,0,0
train-ticket-0.0.2,consignprice.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,fdse.microservice.config,0,1.0,2,2,1.0,0,0,0,0,16,0,0,2,0,1.0,2,0,0,0
train-ticket-0.0.2,com.trainticket.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,user.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,preserve.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,other.config,0,1.0,2,2,1.0,0,0,0,0,20,0,0,2,0,1.0,2,0,0,0
train-ticket-0.0.2,ticketinfo.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,travelplan.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.web.client,0,1.0,0,4,1.0,24,1,0,0,7,0,0,0,0,1.0,4,0,0,3
train-ticket-0.0.2,org.myproject.ms.monitoring.atcfg,0,1.0,0,4,1.0,12,1,0,0,16,1,0,0,0,1.0,4,0,0,3
train-ticket-0.0.2,inside_payment.async,0,1.0,0,2,1.0,0,0,0,0,20,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.async,0,1.0,0,5,1.0,38,0,1,0,45,0,0,2,0,1.0,5,0,0,1
train-ticket-0.0.2,auth.init,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,cancel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,order.config,0,1.0,2,2,1.0,0,0,0,0,20,0,0,2,0,1.0,2,0,0,0
train-ticket-0.0.2,admintravel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,assurance.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,security.controller,0,1.0,0,5,1.0,0,0,0,0,50,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.2,foodsearch.controller,0,1.0,0,6,1.0,0,0,0,0,60,0,0,0,0,1.0,6,0,0,6
train-ticket-0.0.2,train.controller,0,1.0,0,11,1.0,11,0,0,0,55,0,0,0,0,1.0,11,0,0,11
train-ticket-0.0.2,execute.controller,0,1.0,0,2,1.0,0,0,0,0,20,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,inside_payment.controller,0,1.0,0,2,1.0,0,0,0,0,15,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,rebook.controller,0,1.0,0,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,adminroute.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,auth.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,config.controller,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,adminuser.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,adminbasic.controller,0,1.0,0,20,1.0,0,0,0,0,200,0,0,0,0,1.0,20,0,0,20
train-ticket-0.0.2,fdse.microservice.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,cancel.controller,0,1.0,0,3,1.0,1,0,0,0,30,1,0,0,0,1.0,3,0,0,3
train-ticket-0.0.2,travel2.controller,0,1.0,0,7,1.0,2,2,0,0,60,0,0,0,0,1.0,7,0,0,5
train-ticket-0.0.2,consignprice.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,fdse.microservice.controller,0,1.0,0,4,1.0,0,0,0,0,25,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.2,com.trainticket.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,consign.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,contacts.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,price.config,0,1.0,2,2,1.0,0,0,0,0,16,0,0,1,0,1.0,2,0,0,0
train-ticket-0.0.2,notification.config,0,1.0,0,1,1.0,0,0,0,0,5,0,0,2,0,1.0,1,0,0,1
train-ticket-0.0.2,adminorder.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,route.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.2,preserveOther.controller,0,1.0,0,2,1.0,0,1,0,0,20,0,0,0,0,1.0,2,0,0,1
train-ticket-0.0.2,ts.trainticket.configUtils,0,1.0,7,58,1.0,189,32,2,0,362,5,0,0,0,1.0,58,0,0,17
train-ticket-0.0.2,travelplan.controller,0,1.0,0,4,1.0,0,0,0,0,40,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.2,seat.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,ticketinfo.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,other.controller,0,1.0,0,14,1.0,0,0,0,0,140,0,0,3,0,1.0,14,0,0,14
train-ticket-0.0.2,preserve.controller,0,1.0,0,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,user.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,auth.constant,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,inside_payment.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,assurance.service,0,1.0,0,18,1.0,24,3,0,0,129,0,0,0,0,1.0,18,0,0,15
train-ticket-0.0.2,security.init,0,1.0,0,1,1.0,0,1,0,0,5,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,preserve.service,0,1.0,1,52,1.0,38,10,1,0,438,0,0,9,0,1.0,52,0,0,40
train-ticket-0.0.2,other.service,0,1.0,4,41,1.0,94,1,0,0,410,0,0,7,0,1.0,41,0,0,36
train-ticket-0.0.2,ticketinfo.service,0,1.0,0,1,1.0,0,1,0,0,2,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,seat.service,5,1.0,1,40,1.0,30,0,0,0,316,1,0,8,5,4.0,39,0,1,39
train-ticket-0.0.2,travelplan.service,0,1.0,2,17,1.0,12,1,0,0,93,0,0,3,0,1.0,17,0,0,14
train-ticket-0.0.2,execute.serivce,0,1.0,3,13,1.0,36,4,0,0,84,0,0,1,0,1.0,13,0,0,6
train-ticket-0.0.2,edu.fudan.common.security.jwt,0,1.0,0,2,1.0,11,1,0,0,7,0,0,1,0,1.0,2,0,0,1
train-ticket-0.0.2,auth.security,0,1.0,0,1,1.0,0,1,0,0,2,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.schedl,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.rest,0,1.0,0,0,1.0,23,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,route.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,price.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,contacts.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,consign.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,user.service,0,1.0,0,1,1.0,11,1,0,0,1,0,0,3,0,1.0,1,0,0,0
train-ticket-0.0.2,assurance.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,travel.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,food.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,security.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,foodsearch.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,train.repository,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.2,inside_payment.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,auth.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,config.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,travel2.repository,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,consignprice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,fdse.microservice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,com.trainticket.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,user.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,other.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,order.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,com.trainticket.service,0,1.0,0,1,1.0,7,0,0,0,10,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,fdse.microservice.service,0,1.0,1,11,1.0,23,2,0,0,54,0,0,0,0,1.0,11,0,0,8
train-ticket-0.0.2,consignprice.service,0,1.0,1,2,1.0,7,0,0,0,20,0,0,0,0,1.0,2,0,0,1
train-ticket-0.0.2,org.myproject.ms.monitoring.trace,0,1.0,1,8,1.0,52,0,2,0,50,0,0,0,0,1.0,8,0,0,5
train-ticket-0.0.2,org.myproject.ms.monitoring,55,1.0,13,65,1.0,559,9,11,0,407,4,0,2,55,4.0,61,0,4,29
train-ticket-0.0.2,edu.fudan.common,0,1.0,2,10,1.0,13,4,0,0,76,2,0,1,0,1.0,10,0,0,4
train-ticket-0.0.2,org.myproject.ms.monitoring.spl,0,1.0,0,1,1.0,8,0,1,0,0,1,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,route.service,0,1.0,1,7,1.0,20,0,0,0,63,0,0,0,0,1.0,7,0,0,6
train-ticket-0.0.2,adminorder.service,0,1.0,0,12,1.0,13,1,0,0,111,0,0,0,0,1.0,12,0,0,11
train-ticket-0.0.2,notification.service,0,1.0,7,15,1.0,4,8,0,0,84,4,0,5,0,1.0,15,0,0,0
train-ticket-0.0.2,verifycode.service,10,1.0,3,10,1.0,15,5,0,0,58,3,0,0,10,4.0,8,0,2,2
train-ticket-0.0.2,price.service,0,1.0,1,6,1.0,14,1,0,0,50,0,0,0,0,1.0,6,0,0,4
train-ticket-0.0.2,contacts.service,0,1.0,1,9,1.0,16,0,0,0,88,0,0,0,0,1.0,9,0,0,8
