MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,RatioProtectedToPublicMethod,Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM
train-ticket-0.0.3,3,ts-preserve-service,39.0,7.0,2.0,31.0,304.0,177.0,311.0,8.0,1.0,290.0,2528.0,553.0,1724.0,774.0,668.0,269.0,1162.0,666.0,556.0,338.0,0.0,12.0,799.0,0.027586206896551724,0.0034482758620689655,0.1857496233199735,0.0448896305103456,0.264619676071116,0.0272238679464558,0.1337949605847927,0.0354600158722577,0.1891813973824906,0.1317192881432855,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.240561623775353,0.1136048215412187
train-ticket-0.0.3,3,ts-price-service,10.0,1.0,1.0,9.0,49.0,17.0,50.0,0.0,1.0,40.0,583.0,105.0,430.0,201.0,185.0,52.0,304.0,158.0,153.0,48.0,0.0,9.0,247.0,0.0,0.025,4.780741709314387e-22,1.1397739651195669e-21,0.0,0.0,3.443555562220153e-22,9.003505360689316e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0022546282459868,0.2242578644966403
train-ticket-0.0.3,3,ts-rebook-service,25.0,4.0,1.0,21.0,217.0,106.0,221.0,11.0,1.0,202.0,1885.0,371.0,1328.0,584.0,549.0,207.0,872.0,485.0,444.0,268.0,0.0,7.0,589.0,0.054455445544554455,0.0049504950495049506,0.1449893684632324,0.0429954728002868,0.1290323999461639,0.0243974867128545,0.1044354572140132,0.0339637491019673,0.092247598862873,0.1180441952121954,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0933456496703865,0.1299103943812282
train-ticket-0.0.3,3,ts-route-plan-service,25.0,2.0,2.0,15.0,139.0,58.0,141.0,5.0,1.0,129.0,1265.0,267.0,881.0,389.0,388.0,132.0,635.0,367.0,327.0,162.0,0.0,6.0,456.0,0.03875968992248062,0.007751937984496124,0.1190134563785623,0.0293151330373657,0.096189358125801,0.0174438154049955,0.0857250766953101,0.0231571316356181,0.0687675136397393,0.0843997242481489,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0507961824414122,0.4043750879825045
train-ticket-0.0.3,3,ts-route-service,10.0,1.0,2.0,9.0,48.0,17.0,49.0,0.0,1.0,39.0,637.0,105.0,429.0,203.0,186.0,108.0,307.0,166.0,155.0,50.0,0.0,9.0,247.0,0.0,0.02564102564102564,2.1062568436225132e-24,1.8450367305803068e-19,0.0,0.0,1.5171312131733496e-24,1.4574642519322538e-19,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1763412948019174,0.0204915517058743
train-ticket-0.0.3,3,ts-seat-service,26.0,2.0,1.0,12.0,72.0,34.0,74.0,2.0,1.0,68.0,914.0,149.0,641.0,279.0,301.0,141.0,399.0,232.0,195.0,86.0,0.0,3.0,298.0,0.029411764705882353,0.014705882352941176,0.1187825405571561,0.0593361431105545,0.1068770246513497,0.0174438154049955,0.0855587486421424,0.0468718622224769,0.0764083199398649,0.0843997242481489,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.4167630884958223,0.2624046224157381
train-ticket-0.0.3,3,ts-security-service,15.0,3.0,2.0,12.0,88.0,47.0,91.0,2.0,1.0,77.0,855.0,154.0,590.0,304.0,217.0,118.0,383.0,243.0,168.0,91.0,0.0,11.0,281.0,0.025974025974025976,0.012987012987012988,3.7667654262544486e-21,0.024170673111729,9.106764842766674e-22,0.0,2.7131911372424418e-21,0.0190933282907626,6.510591064760166e-22,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1613632224109365,0.1380273148327522
train-ticket-0.0.3,3,ts-ticketinfo-service,12.0,2.0,0.0,11.0,65.0,32.0,67.0,0.0,1.0,61.0,553.0,121.0,403.0,208.0,125.0,35.0,265.0,171.0,99.0,70.0,0.0,5.0,188.0,0.0,0.01639344262295082,1.0903008658614156e-16,0.0027202264292214,8.395468042314593e-21,0.0,7.853408193577075e-17,0.0021488096751898,6.002072104034603e-21,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2364807553867031,0.0329495352121952
train-ticket-0.0.3,3,ts-train-service,9.0,1.0,0.0,8.0,35.0,8.0,36.0,0.0,1.0,27.0,415.0,77.0,319.0,162.0,124.0,24.0,207.0,122.0,93.0,37.0,0.0,8.0,162.0,0.0,0.037037037037037035,4.034159901832322e-29,2.035379015903213e-18,0.0,0.0,2.9057946681734556e-29,1.6078228176405745e-18,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.178201026974255,0.1239418804531192
train-ticket-0.0.3,3,ts-travel-plan-service,26.0,3.0,2.0,17.0,155.0,81.0,158.0,8.0,1.0,141.0,1345.0,303.0,923.0,432.0,381.0,131.0,645.0,382.0,315.0,165.0,0.0,8.0,467.0,0.05673758865248227,0.0070921985815602835,0.2874877471479808,0.0314167586994588,0.2687118063351869,0.0421130957302729,0.2070766611031879,0.0248172851830658,0.1921069353966029,0.2037589589404303,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1950613675288399,0.2909787092329623
train-ticket-0.0.3,3,ts-travel-service,28.0,4.0,2.0,23.0,223.0,99.0,227.0,6.0,1.0,201.0,1936.0,395.0,1367.0,635.0,562.0,195.0,925.0,527.0,471.0,241.0,0.0,19.0,659.0,0.029850746268656716,0.004975124378109453,0.0840114994919661,0.0559005574302257,0.075573469230378,0.0123346401626387,0.0605132600663975,0.0441579632357859,0.0540288414161737,0.0596796173461408,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3419617061667542,0.0863730560247821
train-ticket-0.0.3,3,ts-travel2-service,29.0,4.0,2.0,23.0,224.0,103.0,228.0,6.0,1.0,202.0,2000.0,402.0,1416.0,671.0,575.0,202.0,956.0,538.0,492.0,244.0,0.0,19.0,688.0,0.0297029702970297,0.0049504950495049506,0.084011499491966,0.0193948679330628,0.075573469230378,0.0123346401626387,0.0605132600663975,0.0153207392649009,0.0540288414161737,0.0596796173461408,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3352028456288849,0.5275958559784482
train-ticket-0.0.3,3,ts-user-service,13.0,2.0,1.0,11.0,34.0,28.0,36.0,1.0,1.0,24.0,537.0,95.0,375.0,223.0,130.0,74.0,229.0,170.0,78.0,35.0,0.0,10.0,183.0,0.041666666666666664,0.041666666666666664,1.31755730898939e-30,6.183075184753289e-18,1.1620169320692792e-21,0.0,9.49033032065834e-31,4.884244795469721e-18,8.307469431407724e-22,0.0,1.6798172134553618e-29,6.870740452172248e-17,1.3637444866874945e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,-1.7595728649201893e-17,0.106182688446038
train-ticket-0.0.3,3,ts-verification-code-service,7.0,5.0,3.0,6.0,11.0,3.0,16.0,2.0,1.0,10.0,364.0,52.0,272.0,145.0,125.0,44.0,195.0,125.0,94.0,30.0,0.0,3.0,158.0,0.2,0.1,1.1525315602738575e-32,7.976059032146526e-19,0.0,0.0,8.301654233448407e-33,6.300590507484724e-19,0.0,0.0,3.323652320990086e-31,9.657443617906493e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1104729627739851
train-ticket-0.0.4,4,ts-admin-basic-info-service,13.0,1.0,2.0,12.0,118.0,37.0,119.0,1.0,1.0,97.0,1537.0,243.0,1112.0,602.0,557.0,216.0,605.0,398.0,322.0,103.0,0.0,20.0,491.0,0.010309278350515464,0.010309278350515464,6.339068870889167e-19,0.0227343507474553,3.265213997352117e-22,0.0,4.3450948826742175e-19,0.0173907105527825,2.3244718430282625e-22,0.0,1.3824275770885182e-17,0.1069417334542898,2.1693099875317193e-18,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1343870463086525
train-ticket-0.0.4,4,ts-admin-order-service,19.0,3.0,1.0,12.0,66.0,53.0,69.0,1.0,1.0,61.0,1097.0,150.0,821.0,476.0,380.0,148.0,495.0,356.0,239.0,74.0,0.0,6.0,410.0,0.01639344262295082,0.01639344262295082,1.774844686045298e-21,0.0200902305580874,1.301291077970892e-17,0.0,1.2165617253808481e-21,0.0153680827948636,9.263755676596289e-18,0.0,2.210577527176693e-20,0.0978016119380465,1.0760301448002256e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.2066824226124408
train-ticket-0.0.4,4,ts-admin-route-service,12.0,1.0,0.0,9.0,25.0,23.0,26.0,1.0,1.0,21.0,469.0,73.0,339.0,230.0,105.0,67.0,204.0,173.0,53.0,23.0,0.0,3.0,172.0,0.047619047619047616,0.047619047619047616,1.1376432920292508e-24,3.068587792460156e-21,1.0343605965598995e-20,0.0,7.797940276694896e-25,2.3473255382254373e-21,7.363505375730882e-21,0.0,1.607164964129784e-23,0.0038918875710854,3.1213935915284695e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1163426347104992
train-ticket-0.0.4,4,ts-admin-travel-service,21.0,2.0,1.0,14.0,52.0,48.0,54.0,1.0,1.0,45.0,907.0,139.0,671.0,380.0,300.0,121.0,420.0,299.0,190.0,61.0,0.0,7.0,349.0,0.022222222222222223,0.022222222222222223,0.1252536622139279,0.0043282760340869,0.0751318183619252,0.0261647935825949,0.0858547300568457,0.003310927879028,0.0534855591209129,0.0856265866579707,0.6170978753005282,0.0245774893192325,0.3427637573640846,0.1381928510857383,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.5466078291460437
train-ticket-0.0.4,4,ts-admin-user-service,17.0,3.0,2.0,12.0,41.0,44.0,44.0,1.0,1.0,36.0,689.0,111.0,481.0,311.0,165.0,107.0,297.0,235.0,100.0,40.0,0.0,6.0,245.0,0.027777777777777776,0.027777777777777776,4.1363908951849834e-27,9.817454158309248e-20,1.0730846386774643e-16,0.0,2.835276170282002e-27,7.5098913326776e-20,7.639177799111139e-17,0.0,1.5367379459185107e-25,2.4942341302387813e-18,1.4526281467007074e-16,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1066796369961783
train-ticket-0.0.4,4,ts-assurance-service,14.0,2.0,2.0,13.0,75.0,24.0,77.0,0.0,1.0,59.0,992.0,144.0,683.0,404.0,271.0,169.0,461.0,307.0,226.0,76.0,0.0,17.0,370.0,0.0,0.01694915254237288,4.1185324354734634e-27,5.230395785145692e-19,0.0,0.0,2.8230351450643527e-27,4.0010071185403722e-19,0.0,0.0,1.529939864029251e-25,1.857898796033628e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1234629537148742,0.125295912663203
train-ticket-0.0.4,4,ts-auth-service,25.0,1.0,15.0,24.0,58.0,47.0,59.0,4.0,2.0,46.0,1139.0,185.0,817.0,571.0,234.0,146.0,547.0,449.0,144.0,64.0,0.0,7.0,461.0,0.08695652173913043,0.043478260869565216,4.852593177742281e-33,2.254734160650997e-19,4.1842638394093703e-20,0.0,3.326194779352548e-33,1.7247657343256873e-19,2.9787338552375895e-20,0.0,3.6956994195379884e-32,1.0640866903786634e-17,7.33514539664328e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,-5.551115123125783e-17,0.167078367013721
train-ticket-0.0.4,4,ts-cancel-service,30.0,5.0,2.0,19.0,63.0,90.0,68.0,6.0,1.0,55.0,1249.0,194.0,880.0,454.0,420.0,198.0,554.0,361.0,279.0,88.0,0.0,6.0,448.0,0.10909090909090909,0.01818181818181818,3.915256706844953e-21,0.021477434814165,4.411667116570215e-20,0.0,2.6837004342061438e-21,0.0164292288976497,3.1406198802274964e-20,0.0,3.816928828368664e-18,0.1045796007250868,4.357285867667647e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,-5.551115123125783e-17,0.1502945835038353
train-ticket-0.0.4,4,ts-common,8.0,11.0,3.0,7.0,15.0,4.0,26.0,8.0,1.0,17.0,325.0,53.0,232.0,108.0,101.0,41.0,156.0,104.0,66.0,37.0,0.0,0.0,117.0,0.47058823529411764,0.058823529411764705,,,,,,,,,,,,,,,,,,
train-ticket-0.0.4,4,ts-config-service,11.0,1.0,0.0,10.0,45.0,15.0,46.0,0.0,1.0,37.0,635.0,99.0,444.0,280.0,155.0,97.0,285.0,207.0,114.0,43.0,0.0,8.0,232.0,0.0,0.02702702702702703,5.428186345218024e-19,9.08126740034846e-19,0.0,0.0,3.720733311342071e-19,6.946743039475496e-19,0.0,0.0,1.9025624164297166e-17,1.499525791336966e-16,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1085298137005532,0.7910221648219677
train-ticket-0.0.4,4,ts-consign-price-service,11.0,1.0,3.0,10.0,35.0,17.0,36.0,0.0,1.0,30.0,563.0,79.0,409.0,259.0,144.0,79.0,277.0,199.0,109.0,34.0,0.0,5.0,233.0,0.0,0.03333333333333333,7.435558181682628e-19,1.6174019218824545e-18,0.0,0.0,5.096680042935673e-19,1.2372365053847113e-18,0.0,0.0,3.572672655037433e-17,5.830007735025076e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0344900572316069,0.1846327919141029
train-ticket-0.0.4,4,ts-consign-service,17.0,1.0,1.0,12.0,45.0,37.0,46.0,1.0,1.0,35.0,768.0,105.0,553.0,354.0,206.0,118.0,372.0,274.0,152.0,42.0,0.0,9.0,318.0,0.02857142857142857,0.02857142857142857,2.2920521090755942e-18,3.902166666020697e-18,4.20558717177197e-19,0.0,1.5710799318970098e-18,2.9849742256254273e-18,2.9939137135000467e-19,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1324445540273623,0.2133151229026982
train-ticket-0.0.4,4,ts-contacts-service,12.0,2.0,2.0,11.0,63.0,23.0,65.0,0.0,1.0,52.0,876.0,128.0,621.0,361.0,258.0,131.0,418.0,269.0,211.0,64.0,0.0,12.0,344.0,0.0,0.019230769230769232,1.264385686230681e-18,1.060873968836331e-18,0.0,0.0,8.666692043995486e-19,8.115187598695469e-19,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.123462953714874,0.1959923305947481
train-ticket-0.0.4,4,ts-execute-service,19.0,3.0,2.0,10.0,40.0,47.0,43.0,5.0,1.0,33.0,822.0,107.0,585.0,300.0,280.0,149.0,348.0,233.0,167.0,57.0,0.0,4.0,282.0,0.15151515151515152,0.030303030303030304,1.1577129721643365e-18,0.0200902305580874,1.7923420820236321e-19,0.0,7.935507269936346e-19,0.0153680827948636,1.2759496639782726e-19,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.2047563536763039
train-ticket-0.0.4,4,ts-food-map-service,16.0,1.0,4.0,15.0,63.0,31.0,64.0,1.0,1.0,46.0,846.0,159.0,669.0,423.0,234.0,22.0,462.0,328.0,192.0,62.0,0.0,16.0,385.0,0.021739130434782608,0.021739130434782608,9.490260584834017e-19,4.860774700848817e-19,0.0,0.0,6.505069363069249e-19,3.718264349124269e-19,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0330544678983992,0.6094685137181408
train-ticket-0.0.4,4,ts-food-service,18.0,1.0,2.0,12.0,36.0,32.0,37.0,1.0,1.0,24.0,626.0,126.0,469.0,272.0,178.0,41.0,305.0,214.0,119.0,45.0,0.0,11.0,248.0,0.041666666666666664,0.041666666666666664,0.062626831106964,0.0324455920326388,0.0429323192923878,0.0130823967912974,0.0429273650284228,0.0248193540260412,0.0305630710366861,0.0428132933289853,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1317555661628081,0.2270124930813448
train-ticket-0.0.4,4,ts-inside-payment-service,27.0,8.0,3.0,24.0,106.0,88.0,114.0,4.0,1.0,86.0,1743.0,274.0,1205.0,675.0,534.0,280.0,811.0,517.0,431.0,131.0,0.0,23.0,656.0,0.046511627906976744,0.011627906976744186,9.973053875708333e-20,0.0251684179162187,1.783350753469622e-22,0.0,6.835998510597692e-20,0.0192526576155431,1.2695488308101677e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0243104708848548,0.1873965227008157
train-ticket-0.0.4,4,ts-notification-service,13.0,1.0,1.0,12.0,43.0,42.0,44.0,0.0,1.0,39.0,692.0,119.0,495.0,295.0,197.0,82.0,353.0,237.0,158.0,44.0,0.0,4.0,297.0,0.0,0.02564102564102564,7.51335919483786e-21,5.1739870881308306e-18,0.0,0.0,5.1500085034734824e-21,3.95785711468311e-18,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1035099017607941,0.1512061557490461
train-ticket-0.0.4,4,ts-order-other-service,23.0,4.0,2.0,20.0,156.0,99.0,160.0,1.0,1.0,131.0,2033.0,304.0,1527.0,779.0,735.0,209.0,1031.0,572.0,611.0,182.0,0.0,27.0,825.0,0.007633587786259542,0.007633587786259542,1.6311206798045308e-21,0.1167496951122481,1.5106430563492934e-22,0.0,1.118046555920858e-21,0.0893080333534475,1.07541106102009e-22,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2963533274139554,0.1648354449181268
train-ticket-0.0.4,4,ts-order-service,23.0,4.0,2.0,20.0,164.0,104.0,168.0,1.0,1.0,139.0,2086.0,313.0,1595.0,793.0,787.0,191.0,1090.0,586.0,657.0,190.0,0.0,27.0,876.0,0.007194244604316547,0.007194244604316547,4.151961769120746e-22,0.2477527323448708,1.2531364534079159e-23,0.0,2.845949177001924e-22,0.1895192039892722,8.920947918822966e-24,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.3232942389881369,0.2426603006777802
train-ticket-0.0.4,4,ts-payment-service,13.0,1.0,1.0,12.0,36.0,19.0,37.0,0.0,1.0,28.0,543.0,90.0,403.0,267.0,121.0,55.0,267.0,201.0,92.0,32.0,0.0,8.0,223.0,0.0,0.03571428571428571,2.2231737740578404e-22,2.218619329376205e-20,0.0,0.0,1.523867493113271e-22,1.6971395846133284e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1531442305436673
train-ticket-0.0.4,4,ts-preserve-other-service,44.0,7.0,2.0,32.0,93.0,182.0,100.0,9.0,1.0,78.0,1963.0,393.0,1313.0,715.0,573.0,278.0,875.0,566.0,416.0,127.0,0.0,12.0,722.0,0.11538461538461539,0.01282051282051282,0.195422356597636,0.0370284989027378,0.2657566386744148,0.0408343512471961,0.1339516416223159,0.0283250625353185,0.1891893836659601,0.1336340034425484,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2335459062255529,0.0394784414202157
train-ticket-0.0.4,4,ts-preserve-service,44.0,7.0,2.0,33.0,92.0,185.0,99.0,9.0,1.0,77.0,1958.0,388.0,1310.0,716.0,568.0,280.0,873.0,567.0,410.0,126.0,0.0,12.0,720.0,0.11688311688311688,0.012987012987012988,0.195422356597636,0.0463565302319492,0.2657566386744161,0.0408343512471961,0.1339516416223159,0.035460568390561,0.189189383665961,0.1336340034425484,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.240561623775353,0.1136048215412187
train-ticket-0.0.4,4,ts-price-service,12.0,1.0,1.0,11.0,50.0,24.0,51.0,0.0,1.0,41.0,742.0,120.0,574.0,313.0,251.0,52.0,405.0,237.0,207.0,49.0,0.0,9.0,345.0,0.0,0.024390243902439025,1.649243077657597e-22,2.377864089411262e-22,0.0,0.0,1.130468496710105e-22,1.8189543467580952e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0022546282459868,0.2242578644966403
train-ticket-0.0.4,4,ts-rebook-service,28.0,4.0,1.0,23.0,72.0,113.0,76.0,12.0,1.0,56.0,1540.0,265.0,1084.0,572.0,498.0,213.0,706.0,437.0,362.0,123.0,0.0,7.0,566.0,0.21428571428571427,0.017857142857142856,0.1513148149994521,0.0444152361629267,0.129561513543192,0.0321530838421326,0.103718265524175,0.0339755696049245,0.0922334923271486,0.1052237928511999,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0933456496703865,0.1299103943812282
train-ticket-0.0.4,4,ts-route-plan-service,27.0,2.0,2.0,17.0,51.0,65.0,53.0,6.0,1.0,40.0,1102.0,211.0,772.0,427.0,361.0,134.0,558.0,371.0,277.0,74.0,0.0,6.0,465.0,0.15,0.025,0.1252536622139279,0.0300728938983261,0.0965984538493182,0.0261647935825949,0.0858547300568457,0.023004351392303,0.0687674333856505,0.0856265866579707,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0507961824414122,0.4043750879825045
train-ticket-0.0.4,4,ts-route-service,12.0,1.0,2.0,11.0,47.0,24.0,48.0,0.0,1.0,38.0,793.0,118.0,572.0,314.0,253.0,108.0,408.0,243.0,210.0,49.0,0.0,9.0,347.0,0.0,0.02631578947368421,7.266089093132673e-25,5.567438810992254e-20,0.0,0.0,4.980517987525383e-25,4.258829203342492e-20,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1763412948019174,0.0204915517058743
train-ticket-0.0.4,4,ts-seat-service,30.0,2.0,1.0,14.0,40.0,41.0,42.0,3.0,1.0,35.0,1018.0,154.0,740.0,383.0,382.0,141.0,477.0,307.0,252.0,54.0,0.0,3.0,406.0,0.08571428571428572,0.02857142857142857,0.1245834171835079,0.0620574535332313,0.1073309811173106,0.0261647935825949,0.0853953127021629,0.0474710372874833,0.076407807786597,0.0856265866579708,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.4167630884958223,0.2624046224157381
train-ticket-0.0.4,4,ts-security-service,17.0,3.0,2.0,14.0,62.0,55.0,65.0,3.0,1.0,50.0,930.0,147.0,671.0,401.0,262.0,119.0,439.0,303.0,196.0,65.0,0.0,11.0,361.0,0.06,0.02,1.775029335648443e-21,0.0251684179162187,9.023506330689412e-20,0.0,1.2166882928723921e-21,0.0192526576155431,6.423740192245937e-20,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1613632224109365,0.1380273148327522
train-ticket-0.0.4,4,ts-ticketinfo-service,14.0,2.0,0.0,13.0,37.0,39.0,39.0,1.0,1.0,32.0,563.0,107.0,427.0,269.0,131.0,37.0,278.0,207.0,91.0,42.0,0.0,5.0,227.0,0.03125,0.03125,3.763745611840904e-17,0.0027758255872783,1.4046881762585907e-20,0.0,2.5798476291682145e-17,0.0021233762014852,9.999828852245681e-21,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2364807553867031,0.0329495352121952
train-ticket-0.0.4,4,ts-train-service,11.0,1.0,0.0,10.0,49.0,14.0,50.0,0.0,1.0,41.0,637.0,103.0,516.0,293.0,220.0,23.0,337.0,214.0,167.0,51.0,0.0,8.0,276.0,0.0,0.024390243902439025,1.391689971306768e-29,4.729612356942565e-19,0.0,0.0,9.539295274679452e-30,3.6179313163653066e-19,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.178201026974255,0.1239418804531192
train-ticket-0.0.4,4,ts-travel-plan-service,31.0,3.0,2.0,19.0,67.0,88.0,70.0,9.0,1.0,52.0,1248.0,253.0,863.0,502.0,399.0,144.0,599.0,412.0,297.0,77.0,0.0,8.0,507.0,0.17307692307692307,0.019230769230769232,0.3026642381577848,0.0322935573699495,0.2698549041005859,0.0631673995237931,0.2074602531023479,0.0247030546497278,0.1921068961463415,0.206720866809388,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1950613675288399,0.2909787092329623
train-ticket-0.0.4,4,ts-travel-service,30.0,4.0,2.0,25.0,120.0,109.0,124.0,7.0,1.0,97.0,1920.0,332.0,1406.0,766.0,675.0,203.0,935.0,582.0,516.0,138.0,0.0,19.0,770.0,0.07216494845360824,0.010309278350515464,0.0881804750374874,0.0583835002646432,0.0758944749895951,0.0185013029705991,0.060443030142284,0.0446606355923473,0.0540284864323709,0.0605471400757087,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.3419617061667542,0.0863730560247821
