MS_system,Version Id,Microservice,SQ reliability remediation effort,Critical violations,Violations,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Code smells,SQ security remediation effort,Bugs,Major violations,Avg(SQ reliability remediation effort),Avg(Critical violations),Avg(Violations),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(SQ maintainability remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Duplicated blocks),Avg(Reliability remediation effort),Avg(Code smells),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM
train-ticket-0.0.3,3,ts-inside-payment-service,100,2,50,148,0,0,0,206,0,0,42,100,40,0,10,48,11.11111111111111,0.2222222222222222,5.555555555555555,16.444444444444443,0.0,0.0,0.0,22.88888888888889,0.0,0.0,4.666666666666667,11.11111111111111,4.444444444444445,0.0,1.1111111111111112,5.333333333333333,1.0,3.0,1.0,2.8796726016681073e-19,0.0241706731117289,1.007207443380176e-21,0.0,2.074220530577316e-19,0.0190933282907626,7.200708368394307e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0243104708848548,0.1873965227008157
train-ticket-0.0.3,3,ts-notification-service,0,0,8,8,8,0,0,40,0,0,18,0,8,0,0,0,0.0,0.0,1.6,1.6,1.6,0.0,0.0,8.0,0.0,0.0,3.6,0.0,1.6,0.0,0.0,0.0,1.0,1.0,1.0,2.1779342394353436e-20,5.3184463819440245e-17,0.0,0.0,1.568760251101886e-20,4.201241823009041e-17,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1035099017607941,0.1512061557490461
train-ticket-0.0.3,3,ts-order-other-service,0,2,6,216,0,0,0,76,0,0,50,0,6,0,0,4,0.0,0.2857142857142857,0.8571428571428571,30.857142857142858,0.0,0.0,0.0,10.857142857142858,0.0,0.0,7.142857142857143,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,1.0,1.0,1.0,4.728210908080627e-21,0.1129419252882825,2.404584681920361e-21,0.0,3.405717765540204e-21,0.0892170957487127,1.719081124292404e-21,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2963533274139554,0.1648354449181268
train-ticket-0.0.3,3,ts-order-service,0,2,6,218,0,0,0,76,0,0,58,0,6,0,0,4,0.0,0.2857142857142857,0.8571428571428571,31.142857142857142,0.0,0.0,0.0,10.857142857142858,0.0,0.0,8.285714285714286,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,1.0,1.0,1.0,1.2035480181249301e-21,0.237335261701085,1.8951010773603925e-22,0.0,8.669124425062304e-22,0.1874800939835607,1.3548420711532868e-22,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3232942389881369,0.2426603006777802
train-ticket-0.0.3,3,ts-payment-service,0,0,6,14,0,0,0,30,0,0,10,0,6,0,0,6,0.0,0.0,0.8571428571428571,2.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,1.4285714285714286,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,1.0,1.0,1.0,6.4444227371186745e-22,1.0078233181990365e-19,0.0,0.0,4.641900590125289e-22,7.961177326138367e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1531442305436673
train-ticket-0.0.3,3,ts-preserve-other-service,0,2,105,128,59,2,0,850,0,0,156,0,105,0,0,42,0.0,0.4,21.0,25.6,11.8,0.4,0.0,170.0,0.0,0.0,31.2,0.0,21.0,0.0,0.0,8.4,1.0,1.0,1.0,0.1857496233199735,0.0360213808538103,0.2646196760711155,0.0272238679464558,0.1337949605847927,0.0284546502676686,0.1891813973824903,0.1317192881432855,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2335459062255529,0.0394784414202157
train-ticket-0.0.3,3,ts-preserve-service,0,2,48,128,0,2,0,270,0,0,154,0,48,0,0,44,0.0,0.4,9.6,25.6,0.0,0.4,0.0,54.0,0.0,0.0,30.8,0.0,9.6,0.0,0.0,8.8,1.0,1.0,1.0,0.1857496233199735,0.0448896305103456,0.264619676071116,0.0272238679464558,0.1337949605847927,0.0354600158722577,0.1891813973824906,0.1317192881432855,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.240561623775353,0.1136048215412187
train-ticket-0.0.3,3,ts-price-service,0,0,10,28,0,0,0,50,0,0,32,0,10,0,0,10,0.0,0.0,1.4285714285714286,4.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,4.571428571428571,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,4.780741709314387e-22,1.1397739651195669e-21,0.0,0.0,3.443555562220153e-22,9.003505360689316e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0022546282459868,0.2242578644966403
train-ticket-0.0.3,3,ts-rebook-service,0,2,6,186,0,2,0,58,0,0,76,0,6,0,0,2,0.0,0.4,1.2,37.2,0.0,0.4,0.0,11.6,0.0,0.0,15.2,0.0,1.2,0.0,0.0,0.4,1.0,1.0,1.0,0.1449893684632324,0.0429954728002868,0.1290323999461639,0.0243974867128545,0.1044354572140132,0.0339637491019673,0.092247598862873,0.1180441952121954,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0933456496703865,0.1299103943812282
train-ticket-0.0.3,3,ts-route-plan-service,0,2,2,82,0,0,0,12,0,0,60,0,2,0,0,0,0.0,0.4,0.4,16.4,0.0,0.0,0.0,2.4,0.0,0.0,12.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.1190134563785623,0.0293151330373657,0.096189358125801,0.0174438154049955,0.0857250766953101,0.0231571316356181,0.0687675136397393,0.0843997242481489,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0507961824414122,0.4043750879825045
train-ticket-0.0.3,3,ts-route-service,0,0,0,40,0,0,0,0,0,0,16,0,0,0,0,0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.1062568436225132e-24,1.8450367305803068e-19,0.0,0.0,1.5171312131733496e-24,1.4574642519322538e-19,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1763412948019174,0.0204915517058743
train-ticket-0.0.3,3,ts-seat-service,10,2,2,66,0,0,0,0,2,0,52,10,0,0,2,0,2.0,0.4,0.4,13.2,0.0,0.0,0.0,0.0,0.4,0.0,10.4,2.0,0.0,0.0,0.4,0.0,1.0,4.0,1.0,0.1187825405571561,0.0593361431105545,0.1068770246513497,0.0174438154049955,0.0855587486421424,0.0468718622224769,0.0764083199398649,0.0843997242481489,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.4167630884958223,0.2624046224157381
train-ticket-0.0.3,3,ts-security-service,0,0,10,44,0,0,0,50,0,0,34,0,10,0,0,10,0.0,0.0,1.4285714285714286,6.285714285714286,0.0,0.0,0.0,7.142857142857143,0.0,0.0,4.857142857142857,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,3.7667654262544486e-21,0.024170673111729,9.106764842766674e-22,0.0,2.7131911372424418e-21,0.0190933282907626,6.510591064760166e-22,0.0,2.2113487633426502e-20,0.1229748637781944,1.158680170077188e-17,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1613632224109365,0.1380273148327522
train-ticket-0.0.3,3,ts-ticketinfo-service,0,0,10,8,0,0,0,50,0,0,54,0,10,0,0,10,0.0,0.0,2.0,1.6,0.0,0.0,0.0,10.0,0.0,0.0,10.8,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0903008658614156e-16,0.0027202264292214,8.395468042314593e-21,0.0,7.853408193577075e-17,0.0021488096751898,6.002072104034603e-21,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977738e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.2364807553867031,0.0329495352121952
train-ticket-0.0.3,3,ts-train-service,0,0,20,32,0,0,0,100,0,0,22,0,20,0,0,20,0.0,0.0,2.857142857142857,4.571428571428571,0.0,0.0,0.0,14.285714285714286,0.0,0.0,3.142857142857143,0.0,2.857142857142857,0.0,0.0,2.857142857142857,1.0,1.0,1.0,4.034159901832322e-29,2.035379015903213e-18,0.0,0.0,2.9057946681734556e-29,1.6078228176405745e-18,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.178201026974255,0.1239418804531192
train-ticket-0.0.3,3,ts-travel-plan-service,0,0,18,38,0,0,0,90,0,0,44,0,18,0,0,18,0.0,0.0,3.6,7.6,0.0,0.0,0.0,18.0,0.0,0.0,8.8,0.0,3.6,0.0,0.0,3.6,1.0,1.0,1.0,0.2874877471479808,0.0314167586994588,0.2687118063351869,0.0421130957302729,0.2070766611031879,0.0248172851830658,0.1921069353966029,0.2037589589404303,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.1950613675288399,0.2909787092329623
train-ticket-0.0.3,3,ts-travel-service,0,0,14,114,2,0,0,110,0,0,100,0,14,0,0,12,0.0,0.0,2.0,16.285714285714285,0.2857142857142857,0.0,0.0,15.714285714285714,0.0,0.0,14.285714285714286,0.0,2.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,0.0840114994919661,0.0559005574302257,0.075573469230378,0.0123346401626387,0.0605132600663975,0.0441579632357859,0.0540288414161737,0.0596796173461408,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3419617061667542,0.0863730560247821
train-ticket-0.0.3,3,ts-travel2-service,0,0,55,122,47,0,0,540,0,0,116,0,55,0,0,8,0.0,0.0,7.857142857142857,17.428571428571427,6.714285714285714,0.0,0.0,77.14285714285714,0.0,0.0,16.571428571428573,0.0,7.857142857142857,0.0,0.0,1.1428571428571428,1.0,1.0,1.0,0.084011499491966,0.0193948679330628,0.075573469230378,0.0123346401626387,0.0605132600663975,0.0153207392649009,0.0540288414161737,0.0596796173461408,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.3352028456288849,0.5275958559784482
train-ticket-0.0.3,3,ts-user-service,0,0,58,41,0,0,0,290,0,7,8,0,58,0,0,58,0.0,0.0,6.444444444444445,4.555555555555555,0.0,0.0,0.0,32.22222222222222,0.0,0.7777777777777778,0.8888888888888888,0.0,6.444444444444445,0.0,0.0,6.444444444444445,2.0,1.0,1.0,1.31755730898939e-30,6.183075184753289e-18,1.1620169320692792e-21,0.0,9.49033032065834e-31,4.884244795469721e-18,8.307469431407724e-22,0.0,1.6798172134553618e-29,6.870740452172248e-17,1.3637444866874945e-19,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,-1.7595728649201893e-17,0.106182688446038
train-ticket-0.0.3,3,ts-verification-code-service,0,0,12,59,12,0,0,90,3,0,6,0,12,0,0,0,0.0,0.0,2.0,9.833333333333334,2.0,0.0,0.0,15.0,0.5,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1525315602738575e-32,7.976059032146526e-19,0.0,0.0,8.301654233448407e-33,6.300590507484724e-19,0.0,0.0,3.323652320990086e-31,9.657443617906493e-18,0.0,0.0,1.3883155427386549,1.2659224595966752,1.3987616104563532,0.2066809525788011,0.0,0.1104729627739851
train-ticket-0.0.4,4,ts-admin-basic-info-service,0,0,30,10,0,0,0,144,0,0,14,0,30,0,0,30,0.0,0.0,6.0,2.0,0.0,0.0,0.0,28.8,0.0,0.0,2.8,0.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,6.339068870889167e-19,0.0227343507474553,3.265213997352117e-22,0.0,4.3450948826742175e-19,0.0173907105527825,2.3244718430282625e-22,0.0,1.3824275770885182e-17,0.1069417334542898,2.1693099875317193e-18,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1343870463086525
train-ticket-0.0.4,4,ts-admin-order-service,0,0,2,48,0,0,0,4,0,0,16,0,2,0,0,2,0.0,0.0,0.4,9.6,0.0,0.0,0.0,0.8,0.0,0.0,3.2,0.0,0.4,0.0,0.0,0.4,1.0,1.0,1.0,1.774844686045298e-21,0.0200902305580874,1.301291077970892e-17,0.0,1.2165617253808481e-21,0.0153680827948636,9.263755676596289e-18,0.0,2.210577527176693e-20,0.0978016119380465,1.0760301448002256e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.2066824226124408
train-ticket-0.0.4,4,ts-admin-route-service,0,0,24,0,0,0,0,114,0,16,6,0,24,0,0,24,0.0,0.0,4.8,0.0,0.0,0.0,0.0,22.8,0.0,3.2,1.2,0.0,4.8,0.0,0.0,4.8,2.0,1.0,1.0,1.1376432920292508e-24,3.068587792460156e-21,1.0343605965598995e-20,0.0,7.797940276694896e-25,2.3473255382254373e-21,7.363505375730882e-21,0.0,1.607164964129784e-23,0.0038918875710854,3.1213935915284695e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1163426347104992
train-ticket-0.0.4,4,ts-admin-travel-service,0,0,60,38,0,0,0,294,0,0,26,0,60,0,0,60,0.0,0.0,12.0,7.6,0.0,0.0,0.0,58.8,0.0,0.0,5.2,0.0,12.0,0.0,0.0,12.0,1.0,1.0,1.0,0.1252536622139279,0.0043282760340869,0.0751318183619252,0.0261647935825949,0.0858547300568457,0.003310927879028,0.0534855591209129,0.0856265866579707,0.6170978753005282,0.0245774893192325,0.3427637573640846,0.1381928510857383,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.5466078291460437
train-ticket-0.0.4,4,ts-admin-user-service,0,0,46,12,0,0,0,224,0,8,12,0,46,0,0,46,0.0,0.0,7.666666666666667,2.0,0.0,0.0,0.0,37.333333333333336,0.0,1.3333333333333333,2.0,0.0,7.666666666666667,0.0,0.0,7.666666666666667,2.0,1.0,1.0,4.1363908951849834e-27,9.817454158309248e-20,1.0730846386774643e-16,0.0,2.835276170282002e-27,7.5098913326776e-20,7.639177799111139e-17,0.0,1.5367379459185107e-25,2.4942341302387813e-18,1.4526281467007074e-16,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1066796369961783
train-ticket-0.0.4,4,ts-assurance-service,0,0,18,54,0,0,0,90,0,0,10,0,18,0,0,18,0.0,0.0,2.5714285714285716,7.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.4285714285714286,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,4.1185324354734634e-27,5.230395785145692e-19,0.0,0.0,2.8230351450643527e-27,4.0010071185403722e-19,0.0,0.0,1.529939864029251e-25,1.857898796033628e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1234629537148742,0.125295912663203
train-ticket-0.0.4,4,ts-auth-service,0,0,20,37,0,0,0,100,0,0,2,0,20,0,0,20,0.0,0.0,1.4285714285714286,2.642857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.14285714285714285,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,4.852593177742281e-33,2.254734160650997e-19,4.1842638394093703e-20,0.0,3.326194779352548e-33,1.7247657343256873e-19,2.9787338552375895e-20,0.0,3.6956994195379884e-32,1.0640866903786634e-17,7.33514539664328e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,-5.551115123125783e-17,0.167078367013721
train-ticket-0.0.4,4,ts-cancel-service,0,4,68,166,0,0,0,398,0,0,40,0,68,0,0,64,0.0,0.8,13.6,33.2,0.0,0.0,0.0,79.6,0.0,0.0,8.0,0.0,13.6,0.0,0.0,12.8,1.0,1.0,1.0,3.915256706844953e-21,0.021477434814165,4.411667116570215e-20,0.0,2.6837004342061438e-21,0.0164292288976497,3.1406198802274964e-20,0.0,3.816928828368664e-18,0.1045796007250868,4.357285867667647e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,-5.551115123125783e-17,0.1502945835038353
train-ticket-0.0.4,4,ts-common,0,2,4,23,1,0,0,47,0,0,2,0,4,0,0,1,0.0,0.5,1.0,5.75,0.25,0.0,0.0,11.75,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
train-ticket-0.0.4,4,ts-config-service,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.428186345218024e-19,9.08126740034846e-19,0.0,0.0,3.720733311342071e-19,6.946743039475496e-19,0.0,0.0,1.9025624164297166e-17,1.499525791336966e-16,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1085298137005532,0.7910221648219677
train-ticket-0.0.4,4,ts-consign-price-service,0,0,10,14,0,0,0,50,0,0,6,0,10,0,0,10,0.0,0.0,1.4285714285714286,2.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.8571428571428571,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,7.435558181682628e-19,1.6174019218824545e-18,0.0,0.0,5.096680042935673e-19,1.2372365053847113e-18,0.0,0.0,3.572672655037433e-17,5.830007735025076e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0344900572316069,0.1846327919141029
train-ticket-0.0.4,4,ts-consign-service,0,0,50,22,0,0,0,244,0,18,16,0,50,0,0,50,0.0,0.0,8.333333333333334,3.6666666666666665,0.0,0.0,0.0,40.666666666666664,0.0,3.0,2.6666666666666665,0.0,8.333333333333334,0.0,0.0,8.333333333333334,2.0,1.0,1.0,2.2920521090755942e-18,3.902166666020697e-18,4.20558717177197e-19,0.0,1.5710799318970098e-18,2.9849742256254273e-18,2.9939137135000467e-19,0.0,6.020350417383006e-17,2.2128022027067417e-17,1.0392896242360032e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1324445540273623,0.2133151229026982
train-ticket-0.0.4,4,ts-contacts-service,0,0,0,42,0,0,0,0,0,0,12,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.264385686230681e-18,1.060873968836331e-18,0.0,0.0,8.666692043995486e-19,8.115187598695469e-19,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.123462953714874,0.1959923305947481
train-ticket-0.0.4,4,ts-execute-service,0,4,6,94,0,0,0,36,0,0,28,0,6,0,0,2,0.0,0.8,1.2,18.8,0.0,0.0,0.0,7.2,0.0,0.0,5.6,0.0,1.2,0.0,0.0,0.4,1.0,1.0,1.0,1.1577129721643365e-18,0.0200902305580874,1.7923420820236321e-19,0.0,7.935507269936346e-19,0.0153680827948636,1.2759496639782726e-19,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.2047563536763039
train-ticket-0.0.4,4,ts-food-map-service,0,0,16,52,0,0,0,80,0,0,6,0,16,0,0,16,0.0,0.0,2.2857142857142856,7.428571428571429,0.0,0.0,0.0,11.428571428571429,0.0,0.0,0.8571428571428571,0.0,2.2857142857142856,0.0,0.0,2.2857142857142856,1.0,1.0,1.0,9.490260584834017e-19,4.860774700848817e-19,0.0,0.0,6.505069363069249e-19,3.718264349124269e-19,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0330544678983992,0.6094685137181408
train-ticket-0.0.4,4,ts-food-service,0,2,52,100,0,2,0,290,0,0,8,0,52,0,0,48,0.0,0.3333333333333333,8.666666666666666,16.666666666666668,0.0,0.3333333333333333,0.0,48.333333333333336,0.0,0.0,1.3333333333333333,0.0,8.666666666666666,0.0,0.0,8.0,1.0,1.0,1.0,0.062626831106964,0.0324455920326388,0.0429323192923878,0.0130823967912974,0.0429273650284228,0.0248193540260412,0.0305630710366861,0.0428132933289853,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1317555661628081,0.2270124930813448
train-ticket-0.0.4,4,ts-inside-payment-service,100,2,36,142,0,0,0,130,0,0,35,100,26,0,10,34,12.5,0.25,4.5,17.75,0.0,0.0,0.0,16.25,0.0,0.0,4.375,12.5,3.25,0.0,1.25,4.25,1.0,3.0,1.0,9.973053875708333e-20,0.0251684179162187,1.783350753469622e-22,0.0,6.835998510597692e-20,0.0192526576155431,1.2695488308101677e-22,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0243104708848548,0.1873965227008157
train-ticket-0.0.4,4,ts-notification-service,0,0,46,8,8,0,0,230,0,40,18,0,46,0,0,38,0.0,0.0,9.2,1.6,1.6,0.0,0.0,46.0,0.0,8.0,3.6,0.0,9.2,0.0,0.0,7.6,2.0,1.0,1.0,7.51335919483786e-21,5.1739870881308306e-18,0.0,0.0,5.1500085034734824e-21,3.95785711468311e-18,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.1035099017607941,0.1512061557490461
train-ticket-0.0.4,4,ts-order-other-service,0,2,94,216,0,0,0,516,0,0,38,0,94,0,0,92,0.0,0.2857142857142857,13.428571428571429,30.857142857142858,0.0,0.0,0.0,73.71428571428571,0.0,0.0,5.428571428571429,0.0,13.428571428571429,0.0,0.0,13.142857142857142,1.0,1.0,1.0,1.6311206798045308e-21,0.1167496951122481,1.5106430563492934e-22,0.0,1.118046555920858e-21,0.0893080333534475,1.07541106102009e-22,0.0,7.667659473353988e-20,0.5653642991176437,5.354100700872119e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2963533274139554,0.1648354449181268
train-ticket-0.0.4,4,ts-order-service,0,2,46,218,0,0,0,276,0,0,48,0,46,0,0,44,0.0,0.2857142857142857,6.571428571428571,31.142857142857142,0.0,0.0,0.0,39.42857142857143,0.0,0.0,6.857142857142857,0.0,6.571428571428571,0.0,0.0,6.285714285714286,1.0,1.0,1.0,4.151961769120746e-22,0.2477527323448708,1.2531364534079159e-23,0.0,2.845949177001924e-22,0.1895192039892722,8.920947918822966e-24,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.3232942389881369,0.2426603006777802
train-ticket-0.0.4,4,ts-payment-service,0,0,2,14,0,0,0,10,0,0,8,0,2,0,0,2,0.0,0.0,0.2857142857142857,2.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,2.2231737740578404e-22,2.218619329376205e-20,0.0,0.0,1.523867493113271e-22,1.6971395846133284e-20,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0,0.1531442305436673
train-ticket-0.0.4,4,ts-preserve-other-service,0,2,235,128,59,2,0,1500,0,0,108,0,235,0,0,172,0.0,0.4,47.0,25.6,11.8,0.4,0.0,300.0,0.0,0.0,21.6,0.0,47.0,0.0,0.0,34.4,1.0,1.0,1.0,0.195422356597636,0.0370284989027378,0.2657566386744148,0.0408343512471961,0.1339516416223159,0.0283250625353185,0.1891893836659601,0.1336340034425484,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.2335459062255529,0.0394784414202157
train-ticket-0.0.4,4,ts-preserve-service,0,2,184,128,0,2,0,950,0,0,102,0,184,0,0,180,0.0,0.4,36.8,25.6,0.0,0.4,0.0,190.0,0.0,0.0,20.4,0.0,36.8,0.0,0.0,36.0,1.0,1.0,1.0,0.195422356597636,0.0463565302319492,0.2657566386744161,0.0408343512471961,0.1339516416223159,0.035460568390561,0.189189383665961,0.1336340034425484,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.240561623775353,0.1136048215412187
train-ticket-0.0.4,4,ts-price-service,0,0,10,28,0,0,0,50,0,0,24,0,10,0,0,10,0.0,0.0,1.4285714285714286,4.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,3.4285714285714284,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,1.649243077657597e-22,2.377864089411262e-22,0.0,0.0,1.130468496710105e-22,1.8189543467580952e-22,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0022546282459868,0.2242578644966403
train-ticket-0.0.4,4,ts-rebook-service,0,2,72,186,0,2,0,382,0,0,50,0,72,0,0,68,0.0,0.4,14.4,37.2,0.0,0.4,0.0,76.4,0.0,0.0,10.0,0.0,14.4,0.0,0.0,13.6,1.0,1.0,1.0,0.1513148149994521,0.0444152361629267,0.129561513543192,0.0321530838421326,0.103718265524175,0.0339755696049245,0.0922334923271486,0.1052237928511999,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,1.458902289145812,1.3072698023726137,1.4047122175927411,0.3055685693405986,0.0933456496703865,0.1299103943812282
